drink_name,recipe,recipe_url,url_of_image
Sage Herbal Tea,"['4 cups water', '1/2 ounce sage leaves', '2 tablespoons sugar', '1 1/2 teaspoons lemon zest', '3 tablespoons lemon juice']",https://www.thespruceeats.com/sage-tea-recipe-766393,https://www.thespruceeats.com/thmb/Am1POrhUYwF2LI4WlFMAM3Y83rs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/sage-tea-recipe-766393-hero-5c1d22d546e0fb000105988c.jpg
Fresh Mint Tea,"['2 cups water', '15 fresh mint leaves', '1 to 2 teaspoons sugar', '1 cup ice', '2 lemon slices', 'Fresh lemon juice']",https://www.thespruceeats.com/easy-fresh-mint-tea-recipe-766391,https://www.thespruceeats.com/thmb/kPYtjLQS-f91weQz-9dnlTZBKaw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/easy-fresh-mint-tea-recipe-766391-6_preview-5b291f95ba61770036733329.jpeg
Lemongrass Ginger Iced Tea,"['1/2 cup sugar', '1/2 cup, plus 4 cups, plus 3 cups water', '1 large stalk lemongrass (dry tops and tough outer leaves removed, stalk cut into small rounds, about 1/4 cup)', '1-inch x 2-inch knob of ginger (peeled and chopped, about 2 tablespoons)', '4 mild black tea bags, such as Darjeeling or Assam', 'Garnish: serve over ice']",https://www.thespruceeats.com/lemongrass-ginger-iced-tea-1762963,https://www.thespruceeats.com/thmb/JmmsmvcVXEv6T_khaOle2-rLj3A=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/dv2093026-56a47dfc5f9b58b7d0d745a4.jpg
Hong Kong Iced Tea,"['2 cups water', '4 tablespoons black tea \xa0leaves, ', '1 (14-ounce) can sweetened condensed milk']",https://www.thespruceeats.com/hong-kong-milk-tea-recipe-766128,https://www.thespruceeats.com/thmb/gVNDENLs3i8PzXCeu4EEWX1MlMA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/hong-kong-milk-tea-recipe-766128-hero-03-e02081cb9c834426818382f766270903.jpg
Thai Iced Tea,"['2 tablespoons black tea', '1 pod star anise', '2 pods cardamom', '1/2 cinnamon stick', '1/8 vanilla bean', 'Tamarind to taste, optional', '1/4 teaspoon almond extract', '1 cup water', '1 tablespoon sugar', '1 tablespoon sweetened condensed milk', '2 teaspoons evaporated milk, ']",https://www.thespruceeats.com/real-thai-iced-tea-recipe-765458,https://www.thespruceeats.com/thmb/004QcF6Kd95Q9qLHHUJ5h31OQ-o=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/real-thai-iced-tea-recipe-765458-hero-01-31f363ed2a9443fb8337657f52f704ba.jpg
Masala Chai Tea,"['2 cups milk', '2 cups water', '4 whole cloves', '2 pods green cardamom', '2 peppercorns', '1 cinnamon  stick', '1 1/2-inch piece ginger', '2 tablespoons sugar', '2 tablespoons black tea \xa0leaves']",https://www.thespruceeats.com/how-to-make-masala-chai-tea-4134710,https://www.thespruceeats.com/thmb/8-KJE7OmhXPb5ltctZlymMWvShM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/how-to-make-masala-chai-tea-4134710-step-05-1-d3f31d2f583743459275556b2c33b806.jpg
Orange Mint Tea,"['3 cups water', '6 sprigs mint (fresh, each about 6 inches, well-rinsed)', '1/3 cup sugar (or to taste, or 1/4 cup honey)', '2 cups orange juice (fresh)', '1/2 cup lemon juice (fresh)', 'Cold water (to fill the pitcher to the top)', 'Ice cubes (to fill the pitcher to the top)', 'Garnish: fresh mint sprigs, thin slices orange or lemon']",https://www.thespruceeats.com/orange-mint-tea-recipe-1135652,https://www.thespruceeats.com/thmb/yXYB18yUu4HyvYvViFN9-nV8JmE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/orange-mint-tea-new-56a27a013df78cf772767f72.jpg
Turmeric Tea,"['2 tablespoons ground turmeric', '1/4 cup water', '1 cup milk (or soy milk, or other non-dairy milk substitute)', '1 teaspoon almond oil', '1 teaspoon honey']",https://www.thespruceeats.com/traditional-yogi-turmeric-tea-recipe-3377246,https://www.thespruceeats.com/thmb/2e9g8GRB6kRqDQKyEsd366nTSiU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/herbal-tea-with-turmeric-638824318-5abdb804ae9ab8003729e696.jpg
Lemon-Ginger Green Tea,"['1 tablespoon green tea (such as Houjicha, Sencha or Kukicha)', '1 cup simmering water', '2 teaspoons Lemon-Ginger Simple Syrup', '(For iced tea) 1 cup ice']",https://www.thespruceeats.com/lemon-ginger-green-tea-765447,https://www.thespruceeats.com/thmb/sV42W1cvAMTVXyWBF53UWuvqhEI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/green-tea-with-lemon-5828c5665f9b58d5b1141810.jpg
Cucumber Mint Green Tea,"['8 cups green tea', '1/2 cup cucumber', '1/4 cup mint leaves', '1/4 cup lime juice', 'Simple syrup', 'Cucumber slices']",https://www.thespruceeats.com/cucumber-mint-green-tea-recipe-765431,https://www.thespruceeats.com/thmb/QnXsd2aSgo9jtl0jBVjAqmtqJtw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/close-up-of-drink-with-mint-and-cucumber-674254347-582d04f05f9b58d5b15f8457.jpg
