drink_name,recipe,recipe_url,url_of_image
Easy Bourbon Tea,"['1 1/2 ounces bourbon whiskey', '1/2 ounce limoncello', '4 ounces iced tea (freshly brewed)', 'Garnish: lemon wheel or wedge']",https://www.thespruceeats.com/easy-bourbon-tea-recipe-761348,https://www.thespruceeats.com/thmb/lTpw9AO1jdeTNyE8lo00bza2p4Q=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/easy-bourbon-tea-recipe-761348-Hero_01-2cac8d4067eb487e9b045864ca7aa8c6.jpg
In & Out Lemontini,"['3 ounces vodka', '1 splash limoncello', 'Lemon twist']",https://www.thespruceeats.com/in-and-out-lemontini-761082,https://www.thespruceeats.com/thmb/aYAPs1S5xbmyriFZEw6cnBbcTPM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/InOutLemontini-94117229-56a1709a5f9b58b7d0bf4e2a.jpg
Sparkling Shamrock,"['2 slices cucumber', '1/2 ounce lemon juice', '1/2 ounce simple syrup', '1 1/2 ounce pear vodka', '1/2 ounce elderflower liqueur', '3 to 5 ounces lemonade', 'Fresh mint sprig', 'Lemon twist']",https://www.thespruceeats.com/la-poire-sparkling-shamrock-761173,https://www.thespruceeats.com/thmb/QpaRMp1wf-jd-Mqs_V4GdlgHTPs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/SparklingShamrock-Cocktail-5c8fb343c9e77c0001eb1c63.jpg
Lemon Cake,"['3 ounces RumChata Cream Liqueur', '1 ounce limoncello']",https://www.thespruceeats.com/rumchata-lemon-cake-mixed-drink-recipe-759158,https://www.thespruceeats.com/thmb/5JjDZWEocwbDKCGZr7FlqWiUjrU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/rumchata-lemon-cake-mixed-drink-recipe-759158-hero-01-aa676987b5684a9fa69ab1cb8573cd96.jpg
Good Luck Charm,"['Granulated sugar', '1 1/2 ounces bourbon whiskey', '3/4 ounce limoncello', '2 ounces lemon sour', '5 to 6 spearmint leaves', 'Lemon wheel']",https://www.thespruceeats.com/good-luck-charm-761447,https://www.thespruceeats.com/thmb/sziNprGaIwyxXL5ylf3hNWQDOEQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GoodLuckCharm-98473202-575970c93df78c9b46b79aad.jpg
Tuscan Pear,"['Granulated sugar', 'Orange wedge', '1 1/2 ounces pear vodka', '3/4 ounce limoncello', '3/4 ounce ginger liqueur', '1/2 ounce simple syrup', '1 ounce orange juice', 'Mint leaves', 'Dried pears']",https://www.thespruceeats.com/tuscan-pear-recipe-761193,https://www.thespruceeats.com/thmb/LV0dlqIYQYIckU1GOZmMIxlfVx8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/TuscanPear-123517701-58a4afff3df78c4758cfa562.jpg
Somrus Fizz,"['1 1/2 ounces Somrus Cream Liqueur', '1 ounce gin', '1/2 ounce limoncello', '1 egg white', '3 drops orange blossom water', '2 drops rose water', '1/2 teaspoon superfine sugar', '1/2 scoop of ice']",https://www.thespruceeats.com/somrus-fizz-cocktail-recipe-760044,https://www.thespruceeats.com/thmb/aroOHEXpwmvvSDvWMT4duftHLNM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Somrus-Fizz-58a4ad4c5f9b58819cf39482.jpg
Devil's Punch,"['2 ounces tequila', '1 ounce orange liqueur', '1 ounce limoncello', '1 ounce sour mix', '1 dash orange juice']",https://www.thespruceeats.com/devils-punch-recipe-760813,https://www.thespruceeats.com/thmb/-lV1cj2JN4C0ibfcC1OOHiQpEjI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GingerSnapPunch-119547764-56a1728c3df78cf7726abb03-59dd0bd40d327a001133b576.jpg
Lavender Lemon Drop,"['1 teaspoon lavender buds', '1 tablespoon simple syrup', '2 ounces lemon vodka', '1 ounce lemon juice', 'Lavender sprig']",https://www.thespruceeats.com/lavender-lemon-drop-recipe-761094,https://www.thespruceeats.com/thmb/bZq0zRCp1RtXqknvxiT1iOqpu1k=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/LavenderLemonDrop-125736617-586ba15d5f9b586e02e7bb0e.jpg
Vodka Lemon Sorbet,"['1 1/2 cups granulated sugar', '3 cups water', '1 tablespoon lemon zest', '1/2 cup vodka', '3 1/2 tablespoons lemon juice', 'Lemon wedges']",https://www.thespruceeats.com/vodka-lemon-sorbet-761222,https://www.thespruceeats.com/thmb/soAIFsiDYKAJpHEdWREvCsMe1MA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/VodkaLemonSorbet-184591211-56a172673df78cf7726ab969.jpg
