drink_name,recipe,recipe_url,url_of_image
Irish Coffee,"['2 teaspoons brown sugar', '4 ounces coffee', '1 1/2 ounces Irish whiskey', '1 ounce heavy cream']",https://www.thespruceeats.com/original-irish-coffee-recipe-759311,https://www.thespruceeats.com/thmb/zXwNEsVviy9YKDhFgyzV9qOBtIA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/original-irish-coffee-recipe-759311-Hero-5b759d4b46e0fb005089915e.jpg
Pickleback,"['1 1/2 ounces Irish whiskey', '1 1/2 ounces pickle juice']",https://www.thespruceeats.com/how-to-make-a-pickleback-shot-4156982,https://www.thespruceeats.com/thmb/Mc2XsmIqdreKzBv19ErBKPaGvwo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/_how-to-make-a-pickleback-shot-4156982-hero-5bca19fc46e0fb0026daf30c.jpg
Irish Manhattan,"['1 1/2 ounces Irish whiskey', '3/4 ounce sweet vermouth', '2 dashes bitters', 'Maraschino cherry']",https://www.thespruceeats.com/black-and-red-cocktail-recipe-761415,https://www.thespruceeats.com/thmb/1NfQ0MzgbrKcMiQD1iHi04JZoXI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/BlackRed-155009559-56a173a85f9b58b7d0bf66f4.jpg
Whiskey Tonic,"['2 ounces Irish whiskey', '4 to 6 ounces tonic water', 'Lemon wedge']",https://www.thespruceeats.com/leprechaun-cocktail-recipe-761462,https://www.thespruceeats.com/thmb/MLLtNieMDlB61sZ-uXiJj4JHLXk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/whiskey-tonic-cocktail-recipe-761462-021-c9719c20964a4ff88867c8f6822f8c01.jpg
Irish Ale,"['2 ounces Irish whiskey', '3 lime wedges', '3 ounces ginger beer']",https://www.thespruceeats.com/irish-ale-cocktail-enjoy-your-whiskey-4119074,https://www.thespruceeats.com/thmb/g_72WLCEgMKNWMQpNDcqIF7yK0s=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/irish-ale-cocktail-enjoy-your-whiskey-4119074-hero-02-5bd9bf7646e0fb00514f765b.jpg
Black Velvet,"['4 ounces Champagne', '4 ounces stout']",https://www.thespruceeats.com/black-velvet-recipe-759594,https://www.thespruceeats.com/thmb/c9-MVII1oajbHd_K3hyhQjIF7HY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/black-velvet-recipe-759594-step-04-3-f623e1cba1f345be9b40756df3f8c6ce.jpg
Black and Gold,"['6 ounces pale ale beer', '6 ounces Guinness stout beer']",https://www.thespruceeats.com/black-and-tan-cocktail-recipe-759593,https://www.thespruceeats.com/thmb/--BMIkeWHDEQjQykKLH_WoV6Ww0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/black-and-tan-cocktail-recipe-759593-7-5b3fac0cc9e77c0037379852.jpg
Guinness and Green Jelly Shot,"['3/4 cup Guinness Stout', '4 (0.25-ounce) envelopes unflavored gelatin', '1/4 cup Irish whiskey', '1 1/2 cups water', '1/2 cup Irish cream liqueur', '4 drops green food coloring']",https://www.thespruceeats.com/guinness-and-amp-green-jelly-shot-recipe-4129357,https://www.thespruceeats.com/thmb/E2i4oBFMFOhgsu-LAXgRUBVDlw4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GuinnessGreen-JellyShots-light-58b1ece45f9b5860463d6167.jpg
Green Tea Shot,"['1 ounce Irish whiskey', '1 ounce peach schnapps', '1 ounce sour mix', 'Splash lemon-lime soda']",https://www.thespruceeats.com/green-tea-shot-recipe-5087830,https://www.thespruceeats.com/thmb/a1ZslBmK3--O4Alj4VJp2L8jH80=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/green-tea-shot-recipe-5087830-035-59c44595728a47edb669ab0cb5b96010.jpg
Irish Eyes,"['1 ounce Irish whiskey', '1/4 ounce crème de menthe liqueur', '2 ounces cream', 'Maraschino cherry']",https://www.thespruceeats.com/irish-eyes-cocktail-recipe-759703,https://www.thespruceeats.com/thmb/jL6d8ksil-PCtQxqjoc7oZd5210=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/IrishEyes-Cocktail-5c8fb3a346e0fb00016ee0f3.jpg
