drink_name,recipe,recipe_url,url_of_image
Pickleback,"['1 1/2 ounces Irish whiskey', '1 1/2 ounces pickle juice']",https://www.thespruceeats.com/how-to-make-a-pickleback-shot-4156982,https://www.thespruceeats.com/thmb/Mc2XsmIqdreKzBv19ErBKPaGvwo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/_how-to-make-a-pickleback-shot-4156982-hero-5bca19fc46e0fb0026daf30c.jpg
Irish Slammer,"['3/4 ounce Irish cream liqueur', '3/4 ounce Irish whiskey', '1/2 pint Guinness']",https://www.thespruceeats.com/irish-slammer-recipe-759701,https://www.thespruceeats.com/thmb/f8LYiv8yT02wvIdeLTgUQqu42gs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/irish-car-bomb-recipe-759701-Hero-5bbb8d6a46e0fb00262933f1.jpg
Stone-Cold Stinger,"['1/2 ounce Jägermeister', '1/2 ounce cinnamon schnapps', '1/2 ounce peppermint schnapps']",https://www.thespruceeats.com/liquid-cocaine-and-firecracker-shots-759724,https://www.thespruceeats.com/thmb/DhpIXgtU50HmGDHOrvjqIA6kTfg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/liquid-cocaine-and-firecracker-shots-759724-hero-01-2b7f200496f246deb8e4dc2b05c89a06.jpg
Sangrita,"['1 1/2 to 2 ounces tequila', '1 ounce orange juice', '3/4 ounce lime juice', '1/2 ounce grenadine', '3 dashes hot sauce', '1 slice jalapeño pepper']",https://www.thespruceeats.com/sangrita-shooter-recipe-759805,https://www.thespruceeats.com/thmb/IUBEpsRv8OUXfw8EI_St9SZfuBc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/sangrita-shooter-recipe-759805-hero-5bf421c946e0fb005123dc4f.jpg
Snowshoe,"['3/4 ounce bourbon whiskey', '3/4 ounce peppermint schnapps']",https://www.thespruceeats.com/snowshoe-shot-recipe-761500,https://www.thespruceeats.com/thmb/5ZRXyjFsNsvYHp0BWZtV_7Hd-BQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/snowshoe-shot-recipe-761500-hero-01-5c8d42bac9e77c0001e11d69.jpg
Three Wise Men,"['1/2 ounce Scotch Whisky', ""1/2 ounce Jack Daniel's Tennessee Whiskey"", '1/2 ounce Bourbon Whiskey']",https://www.thespruceeats.com/three-wise-men-shot-recipe-761509,https://www.thespruceeats.com/thmb/J2pjdtip6ku5-GRehH-ihNjE59Y=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/three-wise-men-shot-recipe-761509-6-5b450de946e0fb0037aa6739.jpg
Southern Joe,"['1/2 ounce Tennessee whiskey', '1/2 ounce Southern Comfort']",https://www.thespruceeats.com/southern-joe-shooter-761385,https://www.thespruceeats.com/thmb/iEDYY5hfnESLD6TJPWkpIHqVGKk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/SouthernJoe_001-5bf32d6f46e0fb00263e3c57.jpg
Fireball,"['3/4 ounce white rum', '3/4 ounce Schnapps', '2 dashes Tabasco sauce']",https://www.thespruceeats.com/fireball-rum-shooter-and-cinnamon-whisky-760518,https://www.thespruceeats.com/thmb/vl8CJrDneuUyhqHLl4qnGA__xHA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Fireball-Shooter-414c472a6b44452789b4c4a1b65d6d31.jpg
Pirate's Treasure,"['3/4 ounce Goldschläger Cinnamon Schnapps', '3/4 ounce spiced rum']",https://www.thespruceeats.com/pirates-treasure-shooter-760552,https://www.thespruceeats.com/thmb/599Qlnk8bWKwrLzJlsRQOz4iHiE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/PiratesTreasure-ShotDrink-5c18eb2146e0fb00010b1bfb.jpg
Silver Bullet,"['1 1/2 ounces gin', '3/4 ounce Scotch whisky', 'Lemon twist']",https://www.thespruceeats.com/silver-bullet-shooter-760563,https://www.thespruceeats.com/thmb/EmO1iKa7HX1gLRMWhH-zzBn9MBE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/SilverBullet-Shooter-5c46492646e0fb00019d6218.jpg
