drink_name,recipe,recipe_url,url_of_image
Vieux Carre,"['3/4 ounce rye whiskey', '3/4 ounce cognac', '3/4 ounce sweet vermouth', '1/2 ounce Bénédictine liqueur', ""1 to 2 dashes Peychaud's Bitters"", '1 to 2 dashes Angostura bitters', 'Cherry']",https://www.thespruceeats.com/vieux-carre-cocktail-recipe-761512,https://www.thespruceeats.com/thmb/oR5BrK8WlCprEE_pxHr_eOqBnJc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/vieux-carre-cocktail-recipe-761512-hero-6438e708bfe14454b9ff17168163b12a.jpg
Sazerac,"['1 sugar cube', ""3 dashes Peychaud's Bitters"", '2 ounces rye whiskey', '1/4 ounce absinthe', 'Lemon twist']",https://www.thespruceeats.com/sazerac-cocktail-recipe-760604,https://www.thespruceeats.com/thmb/e0oxSnLbhVx9susHPAXQkZK5vns=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/sazerac-5a8f34618023b90037f313e6.jpg
Manhattan,"['2 ounces rye whiskey', '1 ounce sweet vermouth', '2 to 3 dashes aromatic bitters', 'Cherry']",https://www.thespruceeats.com/classic-manhattan-cocktail-759321,https://www.thespruceeats.com/thmb/txhZV2jGntiYHlPq3LkDC9TY-GI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/classic-manhattan-cocktail-759321-hero-01-682ed496b1024cb2b3d6943ebc192dd9.jpg
Waldorf Cocktail,"['1/4 ounce absinthe', '2 ounces rye whiskey', '3/4 ounce sweet vermouth', '2 dashes bitters']",https://www.thespruceeats.com/waldorf-cocktail-recipe-761514,https://www.thespruceeats.com/thmb/j_YFx9U30WhLJYkHzfgK-QnTp5U=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Waldorf-135579807-56a173073df78cf7726abdb1.jpg
Ward Eight,"['2 ounces bourbon or rye whiskey', '3/4 ounce lemon juice', '3/4 ounce orange juice', '1 dash grenadine', 'Maraschino cherry', 'Orange slice']",https://www.thespruceeats.com/ward-eight-cocktail-recipe-760755,https://www.thespruceeats.com/thmb/TznYtq3_jV8ULfZXCRNI-dfqmDQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ward-eight-cocktail-recipe-760755-hero-01-b9d330760858465bbe4fb3eda91de6c1.jpg
Whiskey Smash,"['5 to 8 leaves spearmint, to taste', '1/4\xa0lemon, cut into 3 pieces', '1 ounce\xa0simple syrup', '2 ounces\xa0bourbon whiskey', 'Mint sprig, for garnish']",https://www.thespruceeats.com/whiskey-smash-cocktail-761400,https://www.thespruceeats.com/thmb/xDpX0AYVGhaKy5dhjRtt_KSEp20=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/_whiskey-smash-cocktail-761400-hero-5bd32040c9e77c007cf5681f.jpg
Saratoga Cocktail,"['1 ounce brandy', '1 ounce whiskey', '1 ounce sweet vermouth', '2 dashes bitters', 'Lemon twist']",https://www.thespruceeats.com/saratoga-cocktail-recipe-759456,https://www.thespruceeats.com/thmb/lbWfeKMPFrVRJgp3rUS86M7vW6M=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Saratoga-Cocktail-56a173063df78cf7726abda8.jpg
Whiskey Daisy,"['2 ounces whiskey', '1 ounce lemon juice', '1/4 ounce simple syrup', '1/2 ounce orange liqueur', 'Sparkling water or club soda']",https://www.thespruceeats.com/whiskey-daisy-cocktail-recipe-761399,https://www.thespruceeats.com/thmb/aISOFsWOsAqyDruwwUltXw3hyHU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/WhiskeyDaisy-GettyImages-57042210-56a175115f9b58b7d0bf73a4.jpg
Whiskey Highball,"['2 ounces whiskey', '4 to 6 ounces ginger ale']",https://www.thespruceeats.com/classic-highball-cocktail-recipe-761448,https://www.thespruceeats.com/thmb/Qw6_aLWdZqsRnu4V6Rx8gPTZwS4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/classic-highball-cocktail-recipe-761448-hero-02-f33520a9f6394878a6975da514613142.jpg
Morning Glory,"['1 ounce rye whiskey', '1 ounce cognac', '1 teaspoon orange curaçao liqueur', '1 dash absinthe', '1 teaspoon simple syrup', '2 dashes aromatic bitters', '1 to 2 ounces club soda', 'Lemon twist']",https://www.thespruceeats.com/morning-glory-cocktail-recipe-759449,https://www.thespruceeats.com/thmb/gv_WrIM9_gzMzlKv5nNYGGq8xDo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/MorningGlory-87252525-5762c5b55f9b58f22edc32f1.jpg
