drink_name,recipe,recipe_url,url_of_image
22 Rainbow-Colored Foods and Drinks,[],https://www.thespruceeats.com/rainbow-recipes-5185373,https://www.thespruceeats.com/thmb/MmOmtx2t_Xv0YLGzVrcQ2j4sUcg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/rainbow-grilled-cheese-sandwich-4043983-hero-01-7f0c2d7392f7468586362cdfc4021a88.jpg
"What Is Cheese Tea? Benefits, Uses, & Recipes",[],https://www.thespruceeats.com/what-is-cheese-tea-5179465,https://www.thespruceeats.com/thmb/LMApb69EKtT7VNBm9cTqxv3GjKg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/PJjaruwan-297a7c8242c046118e09952fdc9ffda7.jpg
Citrus-Flavored Margarita Salt,"['2 tablespoons lime zest', '2 tablespoons orange zest', '1/2 cup kosher salt', '1/2 cup coarse sea salt', '1/4 cup sugar']",https://www.thespruceeats.com/margarita-salt-recipe-5180625,https://www.thespruceeats.com/thmb/7AaVYIydt7OOIU3IBeRS2aC83zg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/flavored-margarita-salt-recipe-5180625-099-0aff71ed2a1f4fd89ec445250766ef32.jpg
Rum Swizzle Cocktail,"['2 cups crushed ice', '1 ounce dark rum', '1 ounce light rum', '1/2 ounce falernum', '2 ounces orange juice', '2 ounces pineapple juice', '1/2 ounce lemon juice', '3 dashes aromatic bitters', 'Orange slice']",https://www.thespruceeats.com/rum-swizzle-cocktail-recipe-5185155,https://www.thespruceeats.com/thmb/00YL986hemlVkYcn6Fw9ZDtu47U=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/rum-swizzle-cocktail-recipe-5185155-hero-02-2ef6ddadd2d745559b5fbe6e578b4085.jpg
Barley Tea,[],https://www.thespruceeats.com/barley-tea-5114089,https://www.thespruceeats.com/thmb/MULUqy5qkGsyEW7lvuabkdWQfmM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ArundhatiSathe-e010a2e9fc0d485cac69376916ab7a14.jpg
What Alcohol Can You Drink on the Keto Diet?,[],https://www.thespruceeats.com/what-alcohol-can-you-drink-on-the-keto-diet-5101605,https://www.thespruceeats.com/thmb/LkogpcQojQl6p2HBmNylH9AMK8E=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/what-alcohol-can-you-drink-on-the-keto-diet-5101605-a0d40ea147564da0a0540ad05083600c.jpg
10 Refreshing Tonic Water Cocktails,[],https://www.thespruceeats.com/tonic-water-cocktails-5097055,https://www.thespruceeats.com/thmb/RYovrswJ5c-Zzt2e4IAZddeAUms=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/vermouth-cassis-recipe-759272-hero-01-2ec06572132d494eaad0ef528b97b359.jpg
Keto Mulled Wine,"['1 cup water', '1 orange', '1 cup cranberries', '2 tablespoons sugar-free maple syrup', '3 pods star anise', '3 cinnamon sticks', '1/4 teaspoon nutmeg', '1 bottle red wine', '1/3 cup brandy']",https://www.thespruceeats.com/keto-mulled-wine-5092914,https://www.thespruceeats.com/thmb/JTiQycCw4Bdq3SacSDY2huPLLIM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/keto-mulled-wine-5092914-fcf1b1e098e441c68959cb8b9650ff2d.jpg
Copycat Starbucks Caramel Frappuccino,[],https://www.thespruceeats.com/copycat-starbucks-caramel-frappuccino-recipe-5093263,https://www.thespruceeats.com/thmb/wT0BK5qdUZNAURj5vW24ii00p94=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/opycat-starbucks-caramel-frappuccino-recipe-5093263-090-9afdda809301406da0fc182bf3b0eeee.jpg
Virgin Mojito,[],https://www.thespruceeats.com/virgin-mojito-recipe-5092273,https://www.thespruceeats.com/thmb/dYjJJYhERot-s_MkGF0Ea9HWPOc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/virgin-mojito-recipe-5092273-059-6c6b9dbcf0f743fa9503dcc6e6c4733a.jpg
10 Best Keto Cocktails,[],https://www.thespruceeats.com/keto-cocktails-5097069,https://www.thespruceeats.com/thmb/Nv_R75rECvvZj5D7Dozn4jEYk-U=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/scotch-and-soda-761494_Hero1-5c0e79ec46e0fb000152be6c.jpg
Keto Simple Syrup,"['1 cup water', '1 cup allulose monk fruit sweetener']",https://www.thespruceeats.com/keto-simple-syrup-5118128,https://www.thespruceeats.com/thmb/bxHhYJVt3Ozo1l5CYzoXz-uKE08=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/keto-simple-syrup-recipe-5118128-hero-02-4f07ae4a5f1342a482950f2201b1797f.jpg
What Is Tonic Water?,[],https://www.thespruceeats.com/what-is-tonic-water-5101606,https://www.thespruceeats.com/thmb/m-ZynpJFilx57D86tWXQf70EC4U=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/what-is-tonic-water-5101606-026-c7998a7353304b2abaf12fab5adf2b39.jpg
Birthday Cake Shot,"['Vanilla frosting', 'Candy sprinkles', '1 ounce cake vodka cake vodka', '1 ounce crème de cacao', '1 ounce Irish cream']",https://www.thespruceeats.com/birthday-cake-shot-recipe-5115691,https://www.thespruceeats.com/thmb/S5ddalTkIboPftbS7FqQXj9qF-M=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/birthday-cake-shot-recipe-5115691-040-cd95245d2dcf4d298cec36050d158ceb.jpg
Spiked Lemonade,"['5 1/2 to 6 cups water', '1 1/2 cups sugar', '1 tablespoon lemon zest', '6 to 8 large lemons', '1/2 to 1 cup light rum', 'Lemon slices', 'Seasonal fruit']",https://www.thespruceeats.com/spiked-lemonade-recipe-5096010,https://www.thespruceeats.com/thmb/oxlHoBxYAYz4zKypUx0Peh-RPvs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/spiked-lemonade-recipe-5096010-068-bfb6c9fba7804e41a4d7698831cd82a9.jpg
