drink_name,recipe,recipe_url,url_of_image
French Cafe au Lait,"['1 part hot strong coffee (French roast)', '1 part steamed milk']",https://www.thespruceeats.com/cafe-au-lait-recipe-1374920,https://www.thespruceeats.com/thmb/cRrwUsC6WNBHS78ecTOJLDcC164=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/cafe-au-lait-recipe-1374920-hero-01-0b1bbc7d69304240a1e864cef38eff88.jpg
Pour-Over Coffee,"['10 ounces spring water', '2/3 ounce ground coffee']",https://www.thespruceeats.com/pour-over-coffee-4796809,https://www.thespruceeats.com/thmb/-XzLvlXHASjqOxZnrpAa2X9NRPg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/PourOverCoffee-003-d3f790fbb41f4b43963db49bf37550a5.jpg
Cuban Coffee (Cafecito),"['1/4 cup ground coffee', '1 1/2 cups water', '1/4 cup granulated sugar']",https://www.thespruceeats.com/cuban-coffee-4796807,https://www.thespruceeats.com/thmb/vJGEfrc8S_hiDlb-Z3YIkAYizfA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CubanCoffee-001-4928e640d5b7491aa223fb594285a3bf.jpg
The Perfect Cappuccino,"['2 tablespoons finely ground dark roast coffee', '4 ounces water', '4 ounces milk']",https://www.thespruceeats.com/how-to-make-cappuccinos-766116,https://www.thespruceeats.com/thmb/DWhiIPBDVVq29pcjpAzkLX3HDso=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/how-to-make-cappuccinos-766116-hero-01-a754d567739b4ee0b209305138ecb996.jpg
New Orleans Coffee (Cafe Noir),"['4 tablespoons coffee', '2 tablespoons chicory', '1/4 teaspoon salt,', '4 cups water,', '1 teaspoon sugar,']",https://www.thespruceeats.com/new-orleans-coffee-recipe-766142,https://www.thespruceeats.com/thmb/bogvGb8qhPt7Y1f5xDpgQLGCgkQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Brazilian-coffee-582ca3813df78c6f6a678502.jpg
Cold Brew Coffee,"['1 cup ground coffee', '4 cups water']",https://www.thespruceeats.com/cold-brew-coffee-4796803,https://www.thespruceeats.com/thmb/0Xzdt3WeOETATBNubgiM0pOKplc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ColdBrewCoffee017-bcdb960a88f94521bb3a64a2f228e740.jpg
Affogato,"['1 scoop vanilla gelato', '2 ounces espresso', 'Grated chocolate']",https://www.thespruceeats.com/affogato-4776668,https://www.thespruceeats.com/thmb/oOeJGjN6KIEmBOAxfPDLmuPaXu8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Affogato-007-6e41d6fd68a943a6b3518b9eb9d4a5e6.jpg
Maple Pecan Latte,"['For the Maple Pecan Syrup:', '1/4 cup maple syrup', '1/4 cup pecan butter', '2 tablespoons brown sugar', '1/2 tablespoon butter', '1/3 cup heavy cream', '1 teaspoon vanilla extract', 'For the Latte:', '1 shot espresso', '2 tablespoons maple pecan syrup', '1/2 cup steamed milk', 'Garnish: Whipped cream (store-bought or homemade)', 'Garnish: Chopped toasted pecans']",https://www.thespruceeats.com/maple-pecan-latte-4778954,https://www.thespruceeats.com/thmb/SGkLou30cAXZrj4N5lCDFwTqgP4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Maple-Pecan-Latte-FINAL-10-5061ef81d9cd440aa40c8004ffe2270f.jpg
White Chocolate Mocha,"['3/4 cup milk (whole or low-fat)', '3 tablespoons white chocolate chips', '1/2 cup prepared coffee', 'Optional: 1 teaspoon sugar', 'Garnish: Fresh whipped cream', 'Garnish: dusting of ground nutmeg']",https://www.thespruceeats.com/white-chocolate-mocha-4177003,https://www.thespruceeats.com/thmb/54gY1oTpz3l8BhTGNVcghITZxYY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/aIMG_2287fhor-5bbfe808c9e77c00512728b5.jpg
Homemade Frappuccino,"['3 cups strong coffee', '2/3  can  sweetened condensed milk', '1 cup whole milk', '1/2  vanilla bean', '2 teaspoons vanilla extract', '8 cups ice']",https://www.thespruceeats.com/homemade-frappuccino-3860286,https://www.thespruceeats.com/thmb/JVI7maPtJvgSsAg7uzDKOJeelRA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/homemade-frappuccino-3860286-Hero_2-cc1b1d0ff91e4432ac522d2fb1023a1f.jpg
Hong Kong Yuanyang (Coffee With Tea),"['1 cup coffee ', '1 cup Hong Kong-Style milk tea', '1/2 to 1 cup ice']",https://www.thespruceeats.com/yuanyang-coffee-tea-recipe-766158,https://www.thespruceeats.com/thmb/ADSlMqZzqsD3pKX87uR68ccT9Tw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/yuanyang-coffee-tea-recipe-766158-Hero-01-alt-d8d1aeeafa274a07bc2f0eb684191f3e.jpg
