drink_name,recipe,recipe_url,url_of_image
Girl Scout Cookie,"['1/2 ounce coffee liqueur', '1/2 ounce \u200b Irish cream liqueur', '1/2 ounce peppermint schnapps']",https://www.thespruceeats.com/girl-scout-cookie-shots-and-drinks-759571,https://www.thespruceeats.com/thmb/4o3cPDEB22po7YX_IHlqGeRXhXc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/girl-scout-cookie-shots-and-drinks-759571-hero-5bdb3776c9e77c0026ab83ea.jpg
Butterball,"['1 ounce butterscotch schnapps', '1/2 ounce Irish cream liqueur']",https://www.thespruceeats.com/buttery-nipple-recipe-759610,https://www.thespruceeats.com/thmb/hfRxfmFSqkZTFTjedxM2I_nY6gE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/buttery-nipple-recipe-759610-hero-01-dccecd3f977c459295e3cd892c10c245.jpg
Oatmeal Cookie,"['3/4 ounce butterscotch schnapps', '3/4 ounce Irish cream liqueur', '1/4 ounce cinnamon schnapps', '1 splash Jägermeister']",https://www.thespruceeats.com/oatmeal-cookie-shot-recipe-759754,https://www.thespruceeats.com/thmb/kBiu48qyigjCBTMoKSSz7norBfo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/oatmeal-cookie-shot-recipe-759754-Hero-5bad09c046e0fb00262b781b.jpg
Carrot Cake,"['Cream cheese frosting', 'Crushed walnuts', '1 ounce butterscotch schnapps', '1 ounce coffee liqueur', '1 ounce Irish cream', '1 ounce cinnamon schnapps']",https://www.thespruceeats.com/carrot-cake-shot-4584384,https://www.thespruceeats.com/thmb/f600NwyzEO0qKCzaZzHUqPo4HyM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CarrotCake-Shooter-008-5c466992c9e77c0001f36307.jpg
Chocolate Cake,"['3/4 ounce vanilla', '3/4 ounce hazelnut liqueur', 'lemon wedge']",https://www.thespruceeats.com/chocolate-cake-shooter-761027,https://www.thespruceeats.com/thmb/CtNqmO3evrsqkgHDDoPMPUyGCOM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/chocolate-cake-shooter-761027-hero-01-8cefbd491f784f2b88c39a4c83f20d0c.jpg
M&M,"['3/4 ounce amaretto', '3/4 ounce coffee liqueur']",https://www.thespruceeats.com/mandm-shooter-fun-party-shot-recipes-759737,https://www.thespruceeats.com/thmb/6wxjYr87iCfAUnqMeSTEBJQSoXI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/MMShot-142228519-56a171145f9b58b7d0bf510e.jpg
Tootsie Roll,"['1/2 ounce crème de cacao liqueur', '1/2 ounce coffee liqueur', '1/2 ounce orange juice']",https://www.thespruceeats.com/tootsie-roll-shot-recipes-759839,https://www.thespruceeats.com/thmb/JarbOA4MZInsmPNAeJMpR8clSv4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/tootsie-roll-shot-recipes-759839-7-5b451b7d46e0fb005bcb059c.jpg
Cinnamon Toasty,"['1 1/2 ounces amaretto liqueur', '1/2 ounce cinnamon schnapps']",https://www.thespruceeats.com/tomahawk-shooter-recipe-759834,https://www.thespruceeats.com/thmb/uIEuWJVUNPdWMHLpWawSxcLIoEc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ToastieShot-172420987-56a171bf3df78cf7726ab38b.jpg
Berry Whipped,"['1 ounce whipped cream vodka', '1/2 ounce strawberry vodka', '1 splash grenadine']",https://www.thespruceeats.com/berry-whipped-shooter-recipe-760938,https://www.thespruceeats.com/thmb/TLDzZ0BKJeOFv6rEUa6z9SmfiYM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-200371187-001-582a82385f9b58d5b15cc625.jpg
Shamrocked,"['1/2 ounce Irish whiskey', '2 ounces melon liqueur', '1/2 ounce Irish cream liqueur']",https://www.thespruceeats.com/shamrocked-shooter-recipe-761497,https://www.thespruceeats.com/thmb/N8PxTUiIsT8ZolZTysWwaalQLYA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/shamrocked-shooter-recipe-761497-hero-01-5bdb393946e0fb002d6be8df.jpg
Pudding Shots,"['1 (3- to 4-ounce) package instant pudding', '1 cup milk', '1 cup liquor', '8 ounces whipped cream', 'Whipped cream']",https://www.thespruceeats.com/how-to-make-pudding-shots-759253,https://www.thespruceeats.com/thmb/stXwObJ09JsBaggvLlFifN7XxMs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/how-to-make-pudding-shots-759253_Final-5bafebca46e0fb0026b31255.jpg
Birthday Cake Shot,"['Vanilla frosting', 'Candy sprinkles', '1 ounce cake vodka cake vodka', '1 ounce crème de cacao', '1 ounce Irish cream']",https://www.thespruceeats.com/birthday-cake-shot-recipe-5115691,https://www.thespruceeats.com/thmb/S5ddalTkIboPftbS7FqQXj9qF-M=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/birthday-cake-shot-recipe-5115691-040-cd95245d2dcf4d298cec36050d158ceb.jpg
