drink_name,recipe,recipe_url,url_of_image
Banana Smoothie,"['1/4 cup honey', '3/4 teaspoon pure vanilla extract', '2 medium bananas', '1 1/2 cups vanilla  yogurt', '1/2 cup ice']",https://www.thespruceeats.com/banana-smoothie-recipes-759606,https://www.thespruceeats.com/thmb/G7-OVZly6t7oKYPwRLRBnOoxw-I=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/banana-smoothie-recipes-759606-hero-01-d2abaa79f3204030a0ec0a8940456acc.jpg
Tropical Mango Smoothie,"['1 cup  diced mango', '1 cup plain nonfat\xa0 yogurt', '1/2 cup ice', 'Milk']",https://www.thespruceeats.com/fresh-mango-smoothie-with-yogurt-3051561,https://www.thespruceeats.com/thmb/ykrweLVuuc6YNHbCWGBn3l54AOI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/fresh-mango-smoothie-with-yogurt-3051561-hero-01-619be016801b4eb2ab816d87ca19b09f.jpg
Watermelon Smoothie,"['2 cups of chopped watermelon', 'Juice of 1 small lime', '1 tablespoon chopped fresh mint (optional)', '1 teaspoon grated fresh ginger root (optional)']",https://www.thespruceeats.com/watermelon-with-ginger-and-lime-smoothie-2254304,https://www.thespruceeats.com/thmb/8_5HirLn1dnO6tVChs9RfLVI0qo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-528075979-581ac97b3df78cc2e8ccd381.jpg
La Tizana,"['1 medium pineapple', '1 mango (or papaya)', '15 strawberries', '1 1/2 cups green or red grapes', '2 ripe bananas', '3 oranges', '2 to 3 cups orange juice', '1 can frozen limeade mix', '1/4 grenadine']",https://www.thespruceeats.com/la-tizana-tropical-venezuelan-fruit-drink-3029212,https://www.thespruceeats.com/thmb/dd5fUIT_9m_Uinqiv18ylFvH674=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Fruitdrink-GettyImages-733527183-597ebb85d963ac00112efac5.jpg
Blueberry Kale Smoothie,"['3/4 to 1 cup orange juice', '1/2 to 3/4 cup blueberries\xa0(fresh or frozen)', '2 cups kale (loosely packed, chopped \u200bleaves)']",https://www.thespruceeats.com/blueberry-kale-smoothie-2215605,https://www.thespruceeats.com/thmb/F6gTYa-pg-8Z3fVzl2FxzG0DVyY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-7460329971-5c0e2fa4c9e77c0001ebc413.jpg
Green Pear Smoothie,"['1 medium banana', '1 medium pear', '2/3 cup almond milk', '2 to 4 slices ginger', '2 tablespoons honey', '1/2 teaspoon pure vanilla extract', '1/4 teaspoon ground cinnamon', '1 1/2 cups kale', '1 cup ice']",https://www.thespruceeats.com/green-pear-smoothie-4767282,https://www.thespruceeats.com/thmb/B7le3SqWjmjDNKAOvgSlGtoRrpY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/PearKaleSmoothie-008-6ef8b329bba748e09d22c3e333661caf.jpg
Ginger Plum Smoothie,"['1\xa0ripe plum\xa0(fresh or frozen, pitted but not peeled)', '1/2 cup orange juice\xa0or other fruit juice', '1/2 cup plain yogurt,\xa0or 1 banana', '1 teaspoon\xa0grated fresh\u200b ginger\u200b']",https://www.thespruceeats.com/ginger-plum-smoothie-2215747,https://www.thespruceeats.com/thmb/numKyb2fm3QO-OfSVs5WTNeDIqk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/healthy-smoothie-187329358-5c60345fc9e77c0001d92c4f.jpg
Blood Orange Strawberry Smoothie,"['2 cups blood orange juice', '1 cup strawberries', '6 ounces vanilla yogurt', '2 tablespoons honey', '4 ounces ice', '4 large strawberries', '4 orange slices', '4 sprigs mint']",https://www.thespruceeats.com/blood-orange-and-strawberry-smoothie-1665741,https://www.thespruceeats.com/thmb/TCay6sCv0WVdOVhYJgJDq5zuuXo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/blood-orange-strawberry-smoothie_Marilyn-Conway-Getty-56d3aa6f3df78cfb37d425dc.jpg
Strawberry Almond Smoothie,"['1 cup fresh or frozen strawberries', '2 cups plain or vanilla-flavored almond milk', '1 cup plain unsweetened yogurt', '1/2 cup orange juice', '2 tablespoons blanched slivered almonds']",https://www.thespruceeats.com/strawberry-almond-smoothie-2217510,https://www.thespruceeats.com/thmb/cOh55zHUTlISRGpubOwNSnqC9RY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-647004024-80b6b32ad08a4dc790c74ee16c107579.jpg
Virgin Miami Vice,"['2 tablespoons pineapple juice', '2 tablespoons coconut cream', '1 tablespoon half-and-half', '1 cup ice', '3 tablespoons strawberry purée', '3 tablespoons lime juice', '1/2 tablespoon simple syrup', 'Strawberry']",https://www.thespruceeats.com/virgin-miami-vice-cocktail-recipe-760381,https://www.thespruceeats.com/thmb/ctLB5TtkGORXzmNm36rbHzOxLcM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/_virgin-miami-vice-cocktail-recipe-760381-hero-2-5bd3257cc9e77c007cf6539a.jpg
Chocolate Banana Smoothie,"['Ice (about a handful or two)', '2 large bananas', '1 1/2 cups non-fat vanilla soy milk', '1/4 cup low-fat or non-fat vanilla yogurt', '1 tbsp.\xa0chocolate hazelnut spread\xa0(such as Nutella)']",https://www.thespruceeats.com/chocolate-banana-smoothie-recipe-2097126,https://www.thespruceeats.com/thmb/e_DvJ5-SFNjdRIyO3lLYsShT7yk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-88179070-5826aff03df78c6f6a67db50.jpg
