drink_name,recipe,recipe_url,url_of_image
Green Tea Shot,"['1 ounce Irish whiskey', '1 ounce peach schnapps', '1 ounce sour mix', 'Splash lemon-lime soda']",https://www.thespruceeats.com/green-tea-shot-recipe-5087830,https://www.thespruceeats.com/thmb/a1ZslBmK3--O4Alj4VJp2L8jH80=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/green-tea-shot-recipe-5087830-035-59c44595728a47edb669ab0cb5b96010.jpg
Birthday Cake Shot,"['Vanilla frosting', 'Candy sprinkles', '1 ounce cake vodka cake vodka', '1 ounce crème de cacao', '1 ounce Irish cream']",https://www.thespruceeats.com/birthday-cake-shot-recipe-5115691,https://www.thespruceeats.com/thmb/S5ddalTkIboPftbS7FqQXj9qF-M=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/birthday-cake-shot-recipe-5115691-040-cd95245d2dcf4d298cec36050d158ceb.jpg
Superman Shot,"['1/2 ounce cherry liqueur', '1/2 ounce banana liqueur', '1/2 ounce Vodka']",https://www.thespruceeats.com/superman-shot-4690318,https://www.thespruceeats.com/thmb/U81XwcvSAJkbzmkvntMgONb9HaE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Superman-ShotDrink-007-109e71b6b7954d12bb3eb5cee199d147.jpg
20 Fun Baileys Cocktail and Shot Recipes,[],https://www.thespruceeats.com/fun-baileys-cocktail-recipes-4586677,https://www.thespruceeats.com/thmb/PNBCsTQnVfBm8rhckA3mH1C873Q=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CarrotCake-Shooter-007-5c46681f46e0fb0001e4e58d.jpg
Pink Lemonade Jello Shots,"['4 lemons', '1 cup pink lemonade', '2 packages gelatin', '1 cup vodka', '2 teaspoons food coloring']",https://www.thespruceeats.com/pink-lemonade-jello-shots-4126248,https://www.thespruceeats.com/thmb/O6-9Ah62evTXAFOMYm1BBn3seBk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/pinklemonadejelloshot_00030-58eff7485f9b582c4d85abb8.jpg
How to Make a Pickleback Shot,"['1 1/2 ounces Irish whiskey', '1 1/2 ounces pickle juice']",https://www.thespruceeats.com/how-to-make-a-pickleback-shot-4156982,https://www.thespruceeats.com/thmb/Mc2XsmIqdreKzBv19ErBKPaGvwo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/_how-to-make-a-pickleback-shot-4156982-hero-5bca19fc46e0fb0026daf30c.jpg
Polar Bear Shot,"['1/2 ounce white crème de cacao', '1/2 ounce peppermint schnapps']",https://www.thespruceeats.com/polar-bear-shot-recipe-759773,https://www.thespruceeats.com/thmb/lzZqZICyVkTVBziHYvtd7gbBawQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/polar-bear-shot-recipe-759773-hero-01-34421c6d380d48b0a09919f0cd1fb486.jpg
Carrot Cake Shot,"['Cream cheese frosting', 'Crushed walnuts', '1 ounce butterscotch schnapps', '1 ounce coffee liqueur', '1 ounce Irish cream', '1 ounce cinnamon schnapps']",https://www.thespruceeats.com/carrot-cake-shot-4584384,https://www.thespruceeats.com/thmb/f600NwyzEO0qKCzaZzHUqPo4HyM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CarrotCake-Shooter-008-5c466992c9e77c0001f36307.jpg
15 Fun and Festive Christmas Party Shots,[],https://www.thespruceeats.com/christmas-party-shots-4173888,https://www.thespruceeats.com/thmb/-OEh-LU2II3pDdWAXBlxwjey6Ek=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Spruce-red-snapper-shot-recipe-761625-hero-5bd9b745c9e77c00523645ed-5c1a545846e0fb00013098d1.jpg
How To Make Edible Cookie Shots,"['3/4 cup granulated sugar', '3/4 cup brown sugar', '3/4 teaspoon kosher salt', '1 cup unsalted butter', '2 large eggs', '1 teaspoon pure vanilla extract', '3 1/2 cups all-purpose flour', '3/4 teaspoon baking soda', '1 (20-ounce) package mini milk chocolate chips']",https://www.thespruceeats.com/edible-cookie-cup-shot-recipe-760410,https://www.thespruceeats.com/thmb/9UdB_bM10a9UvCRYEOcPxaIj__s=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Cookie-Shot-Cups-56a173ec3df78cf7726ac4e8.jpg
