drink_name,recipe,recipe_url,url_of_image
Spicy Cucumber Mint Margarita,"['Coarse salt', '2 1/2 ounces reposado tequila', '1/2 ounce orange liqueur', '2 ounces key lime juice', '1/2 cup cucumber', '2 tablespoons sugar', '6 mint leaves', '2 dashes Tabasco hot sauce', '6 ice cubes', '2 cucumber slices']",https://www.thespruceeats.com/cucumber-mint-margarita-recipe-760767,https://www.thespruceeats.com/thmb/8b5lLV63MjpTIACqVwjo0Me309w=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CucumberMintMargarita-56a1722d5f9b58b7d0bf5b46.jpg
The Daiquir-ease,"['1 1/2 ounces aged rum', '3/4 ounce blueberry shrub', '3/4 ounce lavender honey', '2 to 3 ounces sparkling water', 'Fresh lavender sprig', 'Lime wheel']",https://www.thespruceeats.com/daiquir-ease-cocktail-blueberry-lavender-daiquiri-760453,https://www.thespruceeats.com/thmb/ypgw65kOiscBan8KsnIS46eexYs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Daiquir-ease-crop-56a173fd3df78cf7726ac57b.jpg
Trophy Margarita,"['1 1/2 ounces reposado tequila', '3/4 ounce lime juice', '3/4 ounce lavender syrup', 'Candied lavender']",https://www.thespruceeats.com/trophy-margarita-with-lavender-759168,https://www.thespruceeats.com/thmb/cvKEilDOuUgeixh7jc2rAVhFk80=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/TrophyMargarita-135621084-56a173b95f9b58b7d0bf6778.jpg
Red Pepper Sangrita Margarita,"['2 cups tomato juice', '1/3 cup sour mix', '1/3 cup roasted red pepper purée', '1 dash habanero hot sauce', '1 1/2 ounces blanco tequila', '2 1/2 ounces pepper mix', 'Lime wedge', 'Red bell pepper slice']",https://www.thespruceeats.com/red-pepper-sangrita-margarita-760865,https://www.thespruceeats.com/thmb/iA__d7VcyVSgw6vl-cJueRgmI8A=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/RedPepperSangritaMarg-122015966-581dfe283df78cc2e81d23a1.jpg
Rhubarb-Rosemary Daiquiri,"['1 1/2 ounces light rum', '3/4 ounce rhubarb juice', '1/2 ounce rosemary syrup', '1/4 ounce lemon juice', 'Lemon wheel', 'Fresh rosemary sprig']",https://www.thespruceeats.com/rhubarb-rosemary-daiquiri-recipe-760480,https://www.thespruceeats.com/thmb/GQWjE5kusZHzKSwx9d-a0aKenlo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/RhubarbRoseDaiquiri-455447093-56a1721c5f9b58b7d0bf5ace.jpg
Hemingway Daiquiri,"['2 ounces light rum', '1/2 ounce maraschino liqueur', '1/2 ounce grapefruit juice', '3/4 ounce lime juice', '1/4 ounce simple syrup', 'Lime wheel']",https://www.thespruceeats.com/hemingway-daiquiri-recipe-760527,https://www.thespruceeats.com/thmb/9TAX_Tf_PSf5kynXauzXRt2TAuA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/hemingway-daiquiri-recipe-760527-hero-01-23d80a7e2c144754b6d54546b423154f.jpg
Highland Margarita,"['Coarse salt', '2 ounces blanco or reposado tequila', '1/2 ounce Drambuie', '1/2 ounce premium orange liqueur', '1/2 ounce lime juice', 'Lime wedge']",https://www.thespruceeats.com/highland-margarita-recipe-760827,https://www.thespruceeats.com/thmb/vdaTEL8GEq_5_7Da5vWgybgJlS4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/HighlandMargarita-93429347-574c44625f9b585165566110.jpg
Habanero Blood Orange Margarita,"['2 pints blood orange juice', '1 habanero pepper', '1/2 tablespoon mole negro sauce', '1/4 ounce lime juice', '1 1/2 ounces tequila', '1 1/2 ounces sour mix', '1 ounce blood orange-habanero purée', 'Lime wedge']",https://www.thespruceeats.com/habanero-blood-orange-margarita-recipe-760776,https://www.thespruceeats.com/thmb/3ci-0VVrvi9Jagruph3iuiWS73o=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/blood-orange-mole-margarita-56a170053df78cf7726aa45e.jpg
Late Night Lychee Margarita,"['1 1/2 cups blanco tequila', '1/2 cup lime juice', '1/2 cup lychee simple syrup', '12 to 20 sprigs cilantro', '8 jalapeño pepper slices', 'Coarse salt', 'Lychee fruits']",https://www.thespruceeats.com/lychee-margarita-4138326,https://www.thespruceeats.com/thmb/yvtwmwzOlVD-8M3QTNYaCLNIArM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/LateNightLychee-MargaritaCocktail-SauzaTequila-5910c4243df78c92831fc8bb.jpg
El Pepino,"['4 slices cucumber', '6 cilantro leaves', '3/4 ounce simple syrup', '1 1/2 ounces reposado tequila', '3/4 ounce triple sec', '1 ounce lime juice', '1/4 ounce egg white']",https://www.thespruceeats.com/el-pepino-recipe-760817,https://www.thespruceeats.com/thmb/5JCJgEdTXGM6qsXqBEn1S4fE6fk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ElPepino-135581084-56a1729d5f9b58b7d0bf5f3e.jpg
