drink_name,recipe,recipe_url,url_of_image
Moscow Mule,"['2 ounces vodka', '1/2 ounce lime juice', '4 ounces ginger beer', 'Lime wedge']",https://www.thespruceeats.com/moscow-mule-recipe-759741,https://www.thespruceeats.com/thmb/uVhSEdBvnIenA6ryff86xGyRDqw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/moscow-mule-recipe-759741-hero-01-8745d4ade7a94c4bbe0542fe0ab9701e.jpg
Dark and Stormy,"['2 ounces dark rum', '3 ounces ginger beer', '1/2 ounce lime juice', 'Lime wedge']",https://www.thespruceeats.com/dark-n-stormy-recipe-759637,https://www.thespruceeats.com/thmb/IzWEu7P4iYgQGNQKQdjLa0hEcDs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/dark-n-stormy-recipe-759637-hero-images-2_alt-c48e2873f23e4c6a9c939a5acc0c3cc7.jpg
Añejo Highball,"['1 1/2 ounces añejo rum', '1/2 ounce orange curaçao liqueur', '1/2 ounce lime juice', '2 dashes aromatic bitters', '2 ounces ginger beer', 'Lime wheel', 'Orange slice']",https://www.thespruceeats.com/dale-degroffs-anejo-highball-cocktail-recipe-760491,https://www.thespruceeats.com/thmb/kjzr9OcFV1R3WAhAb1BOv6ai9QY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/lime-cocktail-139826467-5a4b85b0c7822d0037180307.jpg
Gin Gin Mule,"['8 mint leaves', '1 ounce simple syrup', '3/4 ounce lime juice ', '1 1/2 ounces gin', '4 to 5 ounces ginger beer', 'Mint sprig']",https://www.thespruceeats.com/classic-gin-gin-mule-cocktail-recipe-4137218,https://www.thespruceeats.com/thmb/JQtclVSXJlGJ4WNe-UDApQB88ow=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/classic-gin-gin-mule-cocktail-recipe-4137218-9-5bd7166146e0fb0026f23016.jpg
Irish Ale,"['2 ounces Irish whiskey', '3 lime wedges', '3 ounces ginger beer']",https://www.thespruceeats.com/irish-ale-cocktail-enjoy-your-whiskey-4119074,https://www.thespruceeats.com/thmb/g_72WLCEgMKNWMQpNDcqIF7yK0s=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/irish-ale-cocktail-enjoy-your-whiskey-4119074-hero-02-5bd9bf7646e0fb00514f765b.jpg
El Diablo,"['1 1/2 ounces tequila', '1/2 ounce crème de cassis', '1/2 ounce lime juice', '4 ounces ginger beer', '1 lime  wedge or cheek wedge or cheek']",https://www.thespruceeats.com/el-diablo-cocktail-recipe-760771,https://www.thespruceeats.com/thmb/7lJU4IcDBF9d81FNJhMLxeUrQeM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/El-Diablo-001-56a175165f9b58b7d0bf73d2.jpg
Foghorn,"['2 ounces gin', '1/2 ounce lime juice', '4 ounces ginger beer', 'Lime wedge']",https://www.thespruceeats.com/foghorn-cocktail-recipe-760023,https://www.thespruceeats.com/thmb/Qwio97vhoA93AuuDP1p8qds7nJY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/foghorn-cocktail-recipe-760023-8-5b3fad6146e0fb0037104d14.jpg
Christi Extreme,"['2 ounces vodka', '1 ounce lingonberry syrup', '1 ounce grapefruit juice', '2 to 3 ounce ginger beer', 'Lime wedge']",https://www.thespruceeats.com/christi-extreme-cocktail-recipe-761031,https://www.thespruceeats.com/thmb/h1DTyeh2NETZlzJ7dblQH0Zwo8c=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ChristiExtreme-182031728-56a173cb3df78cf7726ac3d7.jpg
Broad Stripes and Bright Stars,"['4 fresh blueberries', '1 ounce blueberry vodka', '1/4 ounce absinthe', '1/4 ounce simple syrup', '1 splash lemon juice', '1 teaspoon raspberry liqueur', '3 to 4 ounces ginger beer', 'Sugar cube']",https://www.thespruceeats.com/broad-stripes-and-bright-stars-recipe-760941,https://www.thespruceeats.com/thmb/ko7EdCXBn9CCYP3Ztxmih8sw1Dk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Broad-Stripes-BrightStars-Cocktail-581e03785f9b581c0bcb4933.jpg
Skeleton Key,"['1 1/4 ounces bourbon whiskey', '3/4 ounce elderflower liqueur', '1/2 ounce lemon juice', '3 to 5 ounces ginger beer', '8 dashes bitters']",https://www.thespruceeats.com/skeleton-key-cocktail-recipe-761383,https://www.thespruceeats.com/thmb/u1Fpzc7dAlTJnAMCkXwgZL-I3ig=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/skeleton-key-cocktail-recipe-761383-hero-02-5cdcd93be5d2413f9d3a7a8056964c6e.jpg
Christmas Mule,"['1 1/2 ounces pear vodka', '4 ounces ginger beer', '1 cinnamon stick']",https://www.thespruceeats.com/christmas-mule-cocktail-recipe-4149594,https://www.thespruceeats.com/thmb/ZFmHyS66FEisRdXGDc8SQ_dd1Gc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/christmas-mule-cocktail-recipe-4149594-hero-01-5c4a3c36c9e77c0001800bbb.jpg
Cranberry Ginger Shandy,"['1 1/2 cups cranberry juice', '1 (12-ounce) bottle) ginger beer', '1/2 cup lemon juice', '2 (12-ounce) bottles pale ale', 'Ginger sugar', 'Lemon wedges']",https://www.thespruceeats.com/cranberry-ginger-shandy-recipe-4588955,https://www.thespruceeats.com/thmb/LvNpIbwfQiCK7zT4xX9PFBQQi1s=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CranberryGingerShandy-007-5c90fe99c9e77c0001ff0b73.jpg
Apple Cinnamon Mule,"['1 1/2 ounces vodka', '1 1/2 ounces apple cider', '1/2 ounce lime juice', '3 to 4 ounces ginger beer', 'Apple slice', 'Cinnamon stick']",https://www.thespruceeats.com/apple-cinnamon-mule-cocktail-recipe-4177408,https://www.thespruceeats.com/thmb/k8IgOgUferYKG1V8uM5cVM3XLVE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/AppleCinnamonMule-001-5bd0eeccc9e77c00515dbfdc.jpg
Early Autumn,"['1 1/2 ounces apple- and pear-infused gin', '1/2 ounce absinthe', '1/2 ounce pear brandy', '1 ounce apple cider', '1/2 ounce lemon juice', '2 dashes chocolate bitters', '2 ounces ginger beer', 'Lemon peel', 'Cinnamon stick']",https://www.thespruceeats.com/early-autumn-cocktail-recipe-760076,https://www.thespruceeats.com/thmb/Zzk0kWBi9VUFfiY-pgcJL-w5CSI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/EarlyAutumn-Cocktail-5c23857fc9e77c00010de9c2.jpg
Spiced Silver Bell,"['1 1/2 cups brown sugar', '1 cup cranberries', '3/4 cup water', '4 cinnamon sticks', '1 tablespoon orange zest', '1 teaspoon allspice berries', '1 teaspoon whole cloves', '1 1/2 ounces blanco tequila', '1/2 ounce lime juice', '1/2 ounce cranberry spice syrup', '2 to 3 ounces ginger beer', 'Lime wheel']",https://www.thespruceeats.com/spiced-silver-bell-cocktail-recipe-760783,https://www.thespruceeats.com/thmb/ih6m0ja2sUmWPOwOUHitM1ki4lc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/spiced-silver-bell-58a4b3a63df78c4758d4753c.jpg
Pot of Gold,"['5 cucumber slices', '8 fresh mint leaves', '2 ounces vodka', '1/2 ounce elderflower liqueur  or syrup', '1 ounce ginger beer', 'Mint sprig']",https://www.thespruceeats.com/pot-of-gold-cocktail-recipe-760968,https://www.thespruceeats.com/thmb/ULRHfQYRadvkv1gLkqeMNL4OtB4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/PotofGoldMartini-GettyImages-1003634308-c45b5c672c404b4daf5e37e81e0a5ac5.jpg
