drink_name,recipe,recipe_url,url_of_image
Black and Tan,"['6 ounces pale ale beer', '6 ounces Guinness stout beer']",https://www.thespruceeats.com/black-and-tan-cocktail-recipe-759593,https://www.thespruceeats.com/thmb/--BMIkeWHDEQjQykKLH_WoV6Ww0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/black-and-tan-cocktail-recipe-759593-7-5b3fac0cc9e77c0037379852.jpg
Michelada,"['1 ounce lime juice', '3 dashes hot sauce', '3 dashes soy sauce', '2 dashes Worcestershire sauce', 'Ground black pepper', '1 (12-ounce) bottle Mexican beer', 'Lime slice']",https://www.thespruceeats.com/spicy-michelada-mexican-beer-recipe-759731,https://www.thespruceeats.com/thmb/C4H_ZLGXM1PTlLTddaro6op5LkQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/spicy-michelada-mexican-beer-recipe-759731-12-5b3fd50e46e0fb003717edf0.jpg
Shandy,"['1/2 (12-ounce) can or bottle beer', '6 ounces lemonade', 'Lemon slice']",https://www.thespruceeats.com/easy-shandy-recipe-758997,https://www.thespruceeats.com/thmb/YZQrjcBmEMYIcUZplgXZxRmpfy8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/easy-shandy-recipe-758997-hero-01-3f9819c02c1d4103978f131f4f4d381b.jpg
Lilac Shandy,"['1 cup lilac simple syrup', '1 cup lemon juice', '2 cups water', '6 ounces light-flavored beer', '6 ounces lilac lemonade', 'Lemon slice']",https://www.thespruceeats.com/lilac-shandy-recipe-758995,https://www.thespruceeats.com/thmb/XUE3QQaiu7ptmCOHZIr1rpH2AWM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Lilac-Shandy-56a174203df78cf7726ac696.jpg
Grapefruit Shandy,"['1 1/2 ounces grapefruit juice', '1 1/2 ounces simple syrup', '3 ounces water', '6 ounces beer', 'Grapefruit slice']",https://www.thespruceeats.com/grapefruit-shandy-4587377,https://www.thespruceeats.com/thmb/wBqH_3rr40yueybxA-usNRqnMCs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GrapefruitShandy-007-5c6c27b9c9e77c00013b3ca4.jpg
Basil-Rosemary Orange Shandy,"['3 cups water', '1 cup sugar', '1/4 cup basil leaves', '1/4 cup rosemary leaves', '2 (2-inch) pieces orange peel', '4 cups orange juice', '6 ounces basil-rosemary orangeade', '6 ounces wheat ale', 'Orange slice']",https://www.thespruceeats.com/basil-rosemary-orange-shandy-4571043,https://www.thespruceeats.com/thmb/INYZwVE3IbNHajDnzd--Kw_kWCw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/OrangeShandy-010-5c90056a46e0fb000187a368.jpg
Cranberry Ginger Shandy,"['1 1/2 cups cranberry juice', '1 (12-ounce) bottle) ginger beer', '1/2 cup lemon juice', '2 (12-ounce) bottles pale ale', 'Ginger sugar', 'Lemon wedges']",https://www.thespruceeats.com/cranberry-ginger-shandy-recipe-4588955,https://www.thespruceeats.com/thmb/LvNpIbwfQiCK7zT4xX9PFBQQi1s=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CranberryGingerShandy-007-5c90fe99c9e77c0001ff0b73.jpg
Spicy Pineapple Shandy,"['1 ounce tequila', '2 ounces pineapple juice', '1/2 ounce lemon juice', '1/2 ounce jalapeño simple syrup', '6 ounces pale ale beer']",https://www.thespruceeats.com/spicy-pineapple-shandy-recipe-4588949,https://www.thespruceeats.com/thmb/cArduWlGdRNkhoW9PhwI0Z0yVLQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/PineappleShandy-004-5c8fb84246e0fb00016ee0f6.jpg
Watermelon Beer,"['3/4 cup watermelon', '1/2 ounce vanilla syrup', '6 ounces wheat beer']",https://www.thespruceeats.com/watermelon-beer-4571044,https://www.thespruceeats.com/thmb/QrdHED41J7Q7ZdH2558zW1bp9SA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Watermelon-Beer-0619-001-64bf26ac418946ee986f7e2b690ea321.jpg
Trojan Horse,"['6 ounces Guinness Stout', '6 ounces Coke']",https://www.thespruceeats.com/trojan-horse-recipe-759837,https://www.thespruceeats.com/thmb/YcZcviiF4m2qR3xloqNY3nMFHBg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/TrojanHorse-144564045-56a1722b5f9b58b7d0bf5b43.jpg
Black Velvet,"['4 ounces Champagne', '4 ounces stout']",https://www.thespruceeats.com/black-velvet-recipe-759594,https://www.thespruceeats.com/thmb/c9-MVII1oajbHd_K3hyhQjIF7HY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/black-velvet-recipe-759594-step-04-3-f623e1cba1f345be9b40756df3f8c6ce.jpg
Corrido Prohibidos,"['Coarse salt', '2 ounces blanco tequila', '6 ounces Mexican beer', 'Lime wedge']",https://www.thespruceeats.com/corrido-prohibidos-cocktail-recipe-760809,https://www.thespruceeats.com/thmb/RYJc3bFHjJsRSJ_a2gRpd-2AUzM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Corrido-Prohibidos-89743452-56a1742d5f9b58b7d0bf6b39.jpg
Cold in the Shadows,"['1 ounce Campari', '1/2 ounce raspberry liqueur', '1 ounce lime juice', '1/2 ounce honey syrup', '1 1/2 ounces IPA beer', 'Orange slice', 'Lime slice']",https://www.thespruceeats.com/cold-in-the-shadows-cocktail-recipe-758992,https://www.thespruceeats.com/thmb/CLhdVDg-_2L3dnKMPyXuh7Lj7CA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Campari-ColdInTheShadows-572de4d63df78c038e0aff1c.jpg
Twist & Shout,"['2 scoops vanilla ice cream', '1 ounce spiced rum', '1/2 ounce dark crème de cacao liqueur', '2 ounces stout beer', '1 tablespoon chocolate syrup', '1 tablespoon salted caramel syrup', 'Whipped cream', 'Bacon crumbles']",https://www.thespruceeats.com/twist-and-shout-recipe-759227,https://www.thespruceeats.com/thmb/_FZMag_QHKVT0Hey_H_p9W_jhd4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/HardRock-TwistShout-56a171963df78cf7726ab22b.jpg
"Beer, Bourbon and Barbecue Cocktail","['1 (19-ounce) bottle barbecue sauce', '19 ounces hot water', '1 1/2 ounces bourbon whiskey', '1 ounce honey whiskey liqueur', '1 ounce BBQ water', '3/4 ounce orange juice', '3 ounces hefeweizen beer']",https://www.thespruceeats.com/beer-bourbon-and-barbecue-cocktail-recipe-4156984,https://www.thespruceeats.com/thmb/1uLnRElozoAA_1IyGn3UwiVBHTg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/BeerBourbonBBQ-162524909-589ea12e5f9b58819c9bf4dd.jpg
