drink_name,recipe,recipe_url,url_of_image
What is Açai?,[],https://www.thespruceeats.com/what-is-acai-4707708,https://www.thespruceeats.com/thmb/VKCGWLAwBog-OWZ6DK7CsziV8OM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/acai-landscape_annotated-040a83e06dbd4e18aac29c688b522a5c.jpg
What Is Blue Raspberry?,[],https://www.thespruceeats.com/what-is-blue-raspberry-is-it-a-real-flavor-4771767,https://www.thespruceeats.com/thmb/MGgwNLbyggOXMs7SJOG1FT6GBAg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/blueslushieBurkeTrioloProductions-4256ea336f64473289bc2c689fe29e19.jpg
Our 30 Best Juice and Smoothie Recipes for Any Time,[],https://www.thespruceeats.com/best-juice-and-smoothie-recipes-5179279,https://www.thespruceeats.com/thmb/q-4Bnm2oRehxJTRXqCx9QV76-FA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/StrawberrySmoothie-TheSpruce-20561a0914f44c8f9a8a33fe67b529d9.jpg
Apple Juice,"['6 pounds apples ', 'sugar', '2 cinnamon sticks']",https://www.thespruceeats.com/apple-juice-5077507,https://www.thespruceeats.com/thmb/lG5dWc9SbQ9GaVT2ZSdUhZNlbHg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/apple-juice-5077507-hero-204f0b005e7945c381676106b9016060.jpg
Best Juice Cleanses,[],https://www.thespruceeats.com/best-juice-cleanses-5100980,//:0
Tropical Raspberry Smoothie,"['1/2 cup frozen raspberries', '1/2 cup frozen pineapple chunks', '1 banana (fresh or frozen)', '1 cup orange pineapple juice', 'Optional: 1/2 cup of yogurt']",https://www.thespruceeats.com/tropical-raspberry-smoothie-4121216,https://www.thespruceeats.com/thmb/iGeNFE9KrYoEE8KprmdDNogxdus=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/tropical-raspberry-smoothie-5887d3015f9b58bdb389d3c9.jpg
Delicious Juice Recipe With Turmeric,"['5 carrots', '1 apple', '1 thin slice fresh ginger', '1/4 teaspoon turmeric', '2/3 cups water']",https://www.thespruceeats.com/delicious-juice-recipe-with-turmeric-4134201,https://www.thespruceeats.com/thmb/1nMo2WacpIVD4fWkcS8X3BiLONc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/delicious-juice-recipe-with-turmeric-4134201-hero-02-17c0f236b52745f4bc2ca5e83eed3546.jpg
Fresh Watermelon Lemonade,"['8 cups watermelon', '1 to 1 1/2 cups lemon juice', '1 to 1 1/2 cups sugar', '4 to 5 cups water', 'watermelon', 'Lemon slices', 'Fresh mint sprigs']",https://www.thespruceeats.com/fresh-watermelon-lemonade-5071240,https://www.thespruceeats.com/thmb/9knHrOHwHN7j12-vPSMUFKbn-P0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/fresh-watermelon-lemonade-recipe-5071240-077-375f7a7e02524c86af1ee92c1fbb3247.jpg
Delicious Summer Squash Juice or Smoothie,"['1 zucchini with the skin', '2 carrots', '3-4 leaves of your favorite leafy greens (such as baby kale or baby spinach, or a thumb of wheatgrass)', '1 apple', '1/2 beet', 'Optional: 1 teaspoon honey, stevia, or agave', 'For the Smoothie', 'Same as above plus 1-2 cups of oat, almond, rice, soy or dairy milk']",https://www.thespruceeats.com/summer-squash-juice-and-smoothie-recipe-2078340,https://www.thespruceeats.com/thmb/MAyzl75cjrMKrXsBLaEjrX5Ntdo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-452362563-70a2583752f14dbf90f3c37bc86840ec.jpg
Traditional Moroccan Ramadan Recipes,[],https://www.thespruceeats.com/traditional-moroccan-ramadan-recipes-2394826,https://www.thespruceeats.com/thmb/YFTlieEZxtiBS_68-OiUCaZktu0=/4000x3000/filters:no_upscale():max_bytes(150000):strip_icc()/Stuffed-Dates-4000-x-3000-56a645223df78cf7728c2fd8.jpg
How to Make Ginger Juice,[],https://www.thespruceeats.com/how-to-make-ginger-juice-695297,https://www.thespruceeats.com/thmb/_GGfzaNutCBCmi6JZ42pHS2ArrQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/200291694-001-56a1432b3df78cf77268f3b3.jpg
Green Pear Smoothie,"['1 medium banana', '1 medium pear', '2/3 cup almond milk', '2 to 4 slices ginger', '2 tablespoons honey', '1/2 teaspoon pure vanilla extract', '1/4 teaspoon ground cinnamon', '1 1/2 cups kale', '1 cup ice']",https://www.thespruceeats.com/green-pear-smoothie-4767282,https://www.thespruceeats.com/thmb/B7le3SqWjmjDNKAOvgSlGtoRrpY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/PearKaleSmoothie-008-6ef8b329bba748e09d22c3e333661caf.jpg
Acai and Berry Smoothie,"['1 1/2 cups mixed fruits', '1 cup almond milk', '4 tablespoons acai powder']",https://www.thespruceeats.com/acai-and-berry-smoothie-recipe-4165473,https://www.thespruceeats.com/thmb/1t9NAvVdCTnNmVNa7e3FvEoPHNg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/AcaiSmoothieRecipeLSSpruce-5b02d7236bf0690036b5cf7b.jpg
"Kayree Panha Recipe - Sweet, Spicy, Tangy Raw Mango Drink","['4 medium-sized raw green mangoes', '2 cups sugar', '1 cup water', '1 tablespoon coarsely ground black rock salt', '1 teaspoon freshly ground pepper', '2 tablespoons fennel seeds\xa0(ground coarsely)', '2 tablespoons cumin seeds (roasted and ground coarsely)', '6 sprigs of mint (to garnish)']",https://www.thespruceeats.com/kayree-panha-raw-mango-drink-1957425,https://www.thespruceeats.com/thmb/GJnQQTCD2FzqS_RjlGzgZC7t16A=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Aam_Panha-5883334d3df78c2ccd1ef381.JPG
6 Kinds of Agua Fresca and How to Make Them,[],https://www.thespruceeats.com/agua-fresca-recipe-2343055,https://www.thespruceeats.com/thmb/QMtYIwEWurscuiiUUvQYBIStn4U=/2000x1334/filters:no_upscale():max_bytes(150000):strip_icc()/Getty-Aguas-Frescas-584322c85f9b5851e53e6e9a.jpg
Dole Whip,"['1/2 cup pineapple juice,', '1/3 cup coconut milk', '3 cups frozen pineapple', '1 cup vanilla ice cream']",https://www.thespruceeats.com/dole-whip-4684552,https://www.thespruceeats.com/thmb/M8TsXweBPLN7VnW-WAM79UOVYGg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/DoleWhip-04-0d521f1a24f741c3a3fbe485cc043794.jpg
Virgin Pina Colada,"['1 cup ice', '1/2 cup pineapple juice', '1/4 cup cream of coconut', 'Orange slice']",https://www.thespruceeats.com/pina-colada-mocktail-coco-colada-759632,https://www.thespruceeats.com/thmb/s6tI4EphfU9U3OxI_QxTLSmJdPs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/pina-colada-mocktail-coco-colada-759632-hero-01-d10c1367e92547cdaf556e2915581b4e.jpg
13 Healthy Smoothies to Start Your Day Off Right,[],https://www.thespruceeats.com/top-healthy-smoothie-recipes-2097154,https://www.thespruceeats.com/thmb/qTQ_6saTQiyHwB-HlocrCaWDR40=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/strawberry-breakfast-smoothie-recipe-2097149-hero-02-5c1d4b2a46e0fb00014bf2ec-d72356ef1ca74a9ea8360a5d872fa454.jpg
The Best Bloody Mary,"['1 1/2 ounces vodka', '3 ounces tomato juice', '1/2 ounce lemon juice', '1 dash Worcestershire sauce', '1 dash hot sauce', '1 pinch celery salt', '1 pinch ground black pepper', 'Horseradish', 'Lemon wedge', 'Celery stalk']",https://www.thespruceeats.com/bloody-mary-recipe-and-tomato-cocktails-759596,https://www.thespruceeats.com/thmb/R7RSk0Y1tejtqG86QdSlKis7DLI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/bloody-mary-recipe-and-tomato-cocktails-759596-15_preview-5b02f8b0ba61770036fd0f42.jpeg
Are Green Smoothies Good for You?,[],https://www.thespruceeats.com/what-are-green-smoothies-3376464,https://www.thespruceeats.com/thmb/Dj5tjVvzmwJnqmuhals7L0qPieY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/185309386-56a9bf193df78cf772aa2af9.jpg
Turkish Şalgam Suyu,"['1 large turnip', '1 large beet', '2 pounds carrots', 'Juice of 2 lemons (or 1 1/2 tsp. crystal citric acid)', '1/3 cup pickling salt', '1/2 loaf of bread\xa0(Italian)', '5 cups purified water']",https://www.thespruceeats.com/salgam-suyu-overview-3274140,https://www.thespruceeats.com/thmb/yyrpsSe7yJBzvaRXRucJSIkU7us=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/rukxstockphoto-56a994d45f9b58b7d0fcf60f.jpg
"Gluten-Free Spinach, Banana, and Macadamia Nut Milk Smoothie","['2 cups\xa0Royal Hawaiian Orchards Macadamia Nut Milk\xa0', '1/4 cup almond butter', '2 tbsp honey', '2 cups fresh baby spinach', '1 banana, sliced', '1\xa0', 'Fuiji apple, cored and seeds removed', '1-2 tbsp flax seed or chia seeds']",https://www.thespruceeats.com/gluten-free-spinach-banana-smoothie-4105968,https://www.thespruceeats.com/thmb/s0j1aailAVxQGeJQ031smX20CKU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-521113539-580f9f935f9b58564c0810b5.jpg
Blueberry and Spinach Superfood Green Smoothie,"['1 medium banana', '4 ice ', '1/2 cup fresh blueberries', '1/4 cup milk substitute', '1 cup fresh spinach']",https://www.thespruceeats.com/blueberry-and-spinach-superfood-green-smoothie-3377401,https://www.thespruceeats.com/thmb/53oEG7pwvQ_gQjt6yR0yjPAW20I=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/blueberry-and-spinach-superfood-green-smoothie-3377401-hero-02-5c3e78de46e0fb0001a7bea9.jpg
Tangy Kumquat Juice & Smoothie With No Added Sweeteners!,"['10 kumquats', '1 pear', '1 orange', '1/2 lime', 'For smoothie add 1 to 2 cups of your favorite milk such as soy,\xa0oat,\xa0almond or\xa0coconut']",https://www.thespruceeats.com/tangy-kumquat-juice-and-smoothie-recipe-2078398,https://www.thespruceeats.com/thmb/MfkNqweL29nFqGJaueTAPjFByjg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/126407966-56a562be5f9b58b7d0dc9afc.jpg
6 Easy Ways to Squeeze Fresh Citrus Juice,[],https://www.thespruceeats.com/easy-ways-to-squeeze-fresh-citrus-juice-759344,https://www.thespruceeats.com/thmb/Pexq8CICij0Ycj-LPrAKiIcwK8c=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/HowTo-JuiceLemons-2-56a174455f9b58b7d0bf6bcd.jpg
Brazilian Açaí Bowl (Açaí Na Tigela),"['About 1/3 cup/200 grams frozen açaí puree, thawed slightly (look for ""smoothie packs"" in the freezer section of health food stores)', '2 bananas', '1 tablespoon sugar', 'Optional: 1/4 cup frozen passionfruit puree, or 1/4 cup orange juice', '1/4 cup granola']",https://www.thespruceeats.com/brazilian-bowl-acai-na-tigela-3029431,https://www.thespruceeats.com/thmb/VN2Pm1YOof4OYpus4H0CoHFT8No=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-162912489-584df2435f9b58a8cd096aaa.jpg
Peanut Banana Cinnamon Smoothie,"['1 cup vanilla soy', '1 large banana', '2 tablespoons peanut butter ,', '1/2 teaspoon cinnamon ,', '1 teaspoon honey ,', '3 large  ice cubes']",https://www.thespruceeats.com/peanut-banana-cinnamon-smoothie-1763175,https://www.thespruceeats.com/thmb/mDA1khPyI6AuwKWMzP3DB8OJFlY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/96241326-56a47e055f9b58b7d0d745e6.jpg
Start With a Basic Smoothie and Then Customize,[],https://www.thespruceeats.com/smoothie-of-the-day-e-course-day-3-2098199,https://www.thespruceeats.com/thmb/Q_Fj1WW5N3gVIYKpMm8U4cU4Yqs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/avocado-mango-smoothie-recipe-3377400-hero-01-5c8d20e846e0fb0001770069-e22fcd05981f47969ae5f765c22c732c.jpg
Moroccan Avocado Smoothie,"['2 to 3 cups milk (cold)', '1 ripe avocado', '3 tablespoons sugar (or to taste)', 'Optional: handful of ice']",https://www.thespruceeats.com/moroccan-avocado-milkshake-smoothie-2394946,https://www.thespruceeats.com/thmb/5xVJb7wEnEKUhtsNbSNwhBXOG9k=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-511024538-5afef110875db9003675c624.jpg
Pumpkin Spice Protein Shake,"['1/2 cup pumpkin pie filling (or regular canned pumpkin and 1/2 teaspoon of pumpkin pie spice)', '1/2 cup whole milk (or substitute almond, coconut, or soy milk)', '1 teaspoon maple syrup', '1 scoop vanilla protein powder', '1/2 teaspoon vanilla extract', 'Optional: for a thicker shake, add 1/2 frozen banana (cut into chunks)', 'Optional: for more protein and texture add 1/4 cup of chopped pecans']",https://www.thespruceeats.com/pumpkin-spice-protein-shake-4104753,https://www.thespruceeats.com/thmb/cvhxOjPTUAgJxX-Co4E58Xujrjw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/pumpkin-protein-smoothie-580949963df78c2c735e9c14.jpg
Sugar-Free Vegan Grasshopper Milkshake Recipe,"['2 cups sugar-free\xa0ice cream', '1 cup fresh spinach', '1/2 teaspoon mint extract or to taste', '1/4 cup sugar-free chocolate syrup (such as\xa0NuNaturals cocoa syrup)', '1/4 teaspoon peppermint liquid stevia (optional)', 'Optional: 1 cup Sugar-free whipped cream']",https://www.thespruceeats.com/sugar-free-vegan-grasshopper-milkshake-3954204,https://www.thespruceeats.com/thmb/J03OST_zlzIiQqcp9Vrh0Vh80_Q=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-645034968-58f8190a5f9b581d59cab588.jpg
How to Make a Smoothie,[],https://www.thespruceeats.com/how-to-make-a-smoothie-4066222,https://www.thespruceeats.com/thmb/SGEcaaaoskj8x3oJ4nDSAaVMLO0=/5207x4765/filters:no_upscale():max_bytes(150000):strip_icc()/SmoothieParty-579131265f9b58cdf3f8122f.jpg
Apple Kiwi Superpower Green Smoothie,"['1 apple, cored and cut into chunks', '1 kiwi, peeled and quartered', '2 cups tender kale leaves, chopped', '1/2 cup cilantro leaves', '1 1/4 inch slice of ginger, peeled and chopped', '1 cup filtered water']",https://www.thespruceeats.com/apple-kiwi-superpower-green-smoothie-recipe-2254290,https://www.thespruceeats.com/thmb/1FybUQ0eioMYlnbvNJKulUCRLKA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/apple-kiwi-superpower-green-smoothie-recipe-2254290-hero-01-2487af8222f642538032504339d4b595.jpg
Coconut Raspberry Crush Smoothie,"['1 can of coconut milk (light or regular)', '1 cup of raspberries (frozen)', '1/3\xa0cup of orange juice (no pulp works best)', '1 Tablespoon of honey', '1 cup of ice ( you can also add a frozen banana)']",https://www.thespruceeats.com/coconut-raspberry-crush-smoothie-4078415,https://www.thespruceeats.com/thmb/WvlRx9L_8K1wReqZhBYf48QO_6E=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/coconut-raspberry-smoothie-578d5d035f9b584d203a5e36.jpg
Baby Bellini Drink,"['2 ounces peach nectar', '4 to 5 ounces sparkling cider', 'Peach slice']",https://www.thespruceeats.com/baby-bellini-mocktail-recipe-760358,https://www.thespruceeats.com/thmb/932lGMfqjTwhBbi4ZrmS0WDJ2IA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/BabyBellini-135621079-56a170715f9b58b7d0bf4d0e.jpg
Orange Creamsicle Smoothies Recipe,"['1 (11-ounce) can mandarin oranges in juice', '1/2 cup pineapple (frozen chunks)', '1/2 cup yogurt (vanilla, or vanilla soy yogurt)', '1 tablespoon honey', '1 cup soy milk (vanilla)']",https://www.thespruceeats.com/orange-creamsicle-smoothie-recipe-2097139,https://www.thespruceeats.com/thmb/U166PaAqW6ygq9-u0V_xS8DxJOY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/129232456_HighRes-56a569ab5f9b58b7d0dcc3d6.jpg
Strawberry Smoothie,"['2 cups frozen strawberries', '1/2 cup cranberry-raspberry juice', '1/4 cup orange juice', '1/2 cup vanilla yogurt', '2 large fresh strawberries, garnish']",https://www.thespruceeats.com/strawberry-breakfast-smoothie-recipe-2097149,https://www.thespruceeats.com/thmb/0fT9dd4lojOJtd8FpMl3kD-Evak=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/strawberry-breakfast-smoothie-recipe-2097149-hero-02-5c1d4b2a46e0fb00014bf2ec.jpg
