drink_name,recipe,recipe_url,url_of_image
Basic Summer Shandy,"['1/2 (12-ounce) can or bottle beer', '6 ounces lemonade', 'Lemon slice']",https://www.thespruceeats.com/easy-shandy-recipe-758997,https://www.thespruceeats.com/thmb/YZQrjcBmEMYIcUZplgXZxRmpfy8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/easy-shandy-recipe-758997-hero-01-3f9819c02c1d4103978f131f4f4d381b.jpg
Grapefruit Shandy,"['1 1/2 ounces grapefruit juice', '1 1/2 ounces simple syrup', '3 ounces water', '6 ounces beer', 'Grapefruit slice']",https://www.thespruceeats.com/grapefruit-shandy-4587377,https://www.thespruceeats.com/thmb/wBqH_3rr40yueybxA-usNRqnMCs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GrapefruitShandy-007-5c6c27b9c9e77c00013b3ca4.jpg
Lilac Shandy,"['1 cup lilac simple syrup', '1 cup lemon juice', '2 cups water', '6 ounces light-flavored beer', '6 ounces lilac lemonade', 'Lemon slice']",https://www.thespruceeats.com/lilac-shandy-recipe-758995,https://www.thespruceeats.com/thmb/XUE3QQaiu7ptmCOHZIr1rpH2AWM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Lilac-Shandy-56a174203df78cf7726ac696.jpg
Basil-Rosemary Orange Shandy,"['3 cups water', '1 cup sugar', '1/4 cup basil leaves', '1/4 cup rosemary leaves', '2 (2-inch) pieces orange peel', '4 cups orange juice', '6 ounces basil-rosemary orangeade', '6 ounces wheat ale', 'Orange slice']",https://www.thespruceeats.com/basil-rosemary-orange-shandy-4571043,https://www.thespruceeats.com/thmb/INYZwVE3IbNHajDnzd--Kw_kWCw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/OrangeShandy-010-5c90056a46e0fb000187a368.jpg
Spicy Pineapple Shandy,"['1 ounce tequila', '2 ounces pineapple juice', '1/2 ounce lemon juice', '1/2 ounce jalapeño simple syrup', '6 ounces pale ale beer']",https://www.thespruceeats.com/spicy-pineapple-shandy-recipe-4588949,https://www.thespruceeats.com/thmb/cArduWlGdRNkhoW9PhwI0Z0yVLQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/PineappleShandy-004-5c8fb84246e0fb00016ee0f6.jpg
Cranberry Ginger Shandy,"['1 1/2 cups cranberry juice', '1 (12-ounce) bottle) ginger beer', '1/2 cup lemon juice', '2 (12-ounce) bottles pale ale', 'Ginger sugar', 'Lemon wedges']",https://www.thespruceeats.com/cranberry-ginger-shandy-recipe-4588955,https://www.thespruceeats.com/thmb/LvNpIbwfQiCK7zT4xX9PFBQQi1s=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CranberryGingerShandy-007-5c90fe99c9e77c0001ff0b73.jpg
Watermelon Beer,"['3/4 cup watermelon', '1/2 ounce vanilla syrup', '6 ounces wheat beer']",https://www.thespruceeats.com/watermelon-beer-4571044,https://www.thespruceeats.com/thmb/QrdHED41J7Q7ZdH2558zW1bp9SA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Watermelon-Beer-0619-001-64bf26ac418946ee986f7e2b690ea321.jpg
Rock Shandy,"['Ice', '4 ounces soda water', '4 ounces lemonade', '1/4 to 1/2 teaspoon bitters', '1 slice lemon ']",https://www.thespruceeats.com/rock-shandy-cocktail-recipe-1128612,https://www.thespruceeats.com/thmb/smKB3XKvuAS1XHhWNUfIxKHNOrM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Angostura_aromatic_bitters-58506f3d5f9b58a8cd27655a.jpg
Edna's Lunchbox,"['6 ounces\xa0chilled orange juice', '6 ounces\xa0chilled light beer', '1 ounce\xa0amaretto', 'Garnish: 1 slice of orange\u200b']",https://www.thespruceeats.com/ednas-lunchbox-4133990,https://www.thespruceeats.com/thmb/dDVpOJO8WFfYCiYrRMzaV3Mxko4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-557476919-5ba164d646e0fb0050c66f97.jpg
Red Beer,"['2 ounces tomato juice', '1 (12-ounce) can or bottle lager beer', 'Kosher salt']",https://www.thespruceeats.com/red-beer-for-brunch-759786,https://www.thespruceeats.com/thmb/57-XZK9ciqG6pnQ1n-7NZxwhjew=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/_red-beer-for-brunch-759786-hero-5bb7c5ed46e0fb00269323f4.jpg
Raspberry Snakebite,"['1 ounce raspberry juice', '1/4 ounce lemon juice', '6 ounces vanilla porter', '3 ounces hard apple cider']",https://www.thespruceeats.com/raspberry-snakebite-recipe-4145346,https://www.thespruceeats.com/thmb/6PTpYyplOLloxFFCIeSPKiNZ4UU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ice-cold-raspberry-flavor-beer-172202671-5964da243df78cdc68c14c8d.jpg
