drink_name,recipe,recipe_url,url_of_image
Straight Tequila Shot,"['Pinch kosher salt', '1 1/2 ounces tequila', 'Lime wedge']",https://www.thespruceeats.com/take-tequila-shot-759836,https://www.thespruceeats.com/thmb/tIaHuxqZHKNX1j3WNOHd2CtAymc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-668808365-5bdc7accc9e77c00510e02ba.jpg
Sangrita,"['1 1/2 to 2 ounces tequila', '1 ounce orange juice', '3/4 ounce lime juice', '1/2 ounce grenadine', '3 dashes hot sauce', '1 slice jalapeño pepper']",https://www.thespruceeats.com/sangrita-shooter-recipe-759805,https://www.thespruceeats.com/thmb/IUBEpsRv8OUXfw8EI_St9SZfuBc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/sangrita-shooter-recipe-759805-hero-5bf421c946e0fb005123dc4f.jpg
El Vocho,"['3 ounces pineapple juice', '10 cilantro leaves', '10 mint leaves', '2 slices jalapeño pepper', '1 1/2 ounces reposado tequila']",https://www.thespruceeats.com/el-vocho-shooter-recipe-760772,https://www.thespruceeats.com/thmb/sU6IG6XxGpSTCPxC-HFjuSvvKYo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Milagro-ElVochoShooter-crop-56a173fa5f9b58b7d0bf69a6.jpg
Lychee Tequila Shot,"['3/4 ounce blanco tequila', '3/4 ounce lychee liqueur']",https://www.thespruceeats.com/crouching-tiger-shooter-760811,https://www.thespruceeats.com/thmb/TKx2g9j1q8BLYEAEAkLEmfn_2Ro=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/crouching-tiger-shooter-760811-05-2-5bd9bcf046e0fb002611640a.jpg
Mexican Samurai,"['1 ounce tequila', '2 ounces Ty Ku Liqueur', '1 dash sour mix']",https://www.thespruceeats.com/mexican-samurai-shooter-recipe-760845,https://www.thespruceeats.com/thmb/kc0UlclOe9yYPKTtjrF2ic6NP6w=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Mexican-Samurai-crop-56a173fb3df78cf7726ac56f.jpg
Wake the Dead,"['1 ounce blanco tequila', '1 ounce coffee liqueur', '1/2 ounce espresso']",https://www.thespruceeats.com/wake-the-dead-recipe-shooter-760796,https://www.thespruceeats.com/thmb/FUj5Cq8B8YIlIaPk4VFWGecP7Fw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/patron-WakeTheDead-56a173fc3df78cf7726ac577.jpg
Apocalypse Now,"['1/2 ounce tequila', '1/2 ounce dry vermouth', '1/2 ounce Irish cream liqueur']",https://www.thespruceeats.com/apocalypse-now-shooter-759576,https://www.thespruceeats.com/thmb/ZT8na51Zknx8YXlMLPA5oOaYAtI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ApocalypseNow-Shot-f1d319ebb30d4da793843703116a5642.jpg
Tequila Slammer,"['1 ounce tequila', '1 ounce ginger ale']",https://www.thespruceeats.com/tequila-slammer-shot-760874,https://www.thespruceeats.com/thmb/IZWGoLC38e3nJC_76DaSsAq5Yjk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/TequilaSlammer-478073347-56a170c93df78cf7726aaaf5.jpg
Prairie Fire,"['1 ounce tequila', '2 dashes Tabasco Sauce']",https://www.thespruceeats.com/prairie-fire-shot-recipe-759776,https://www.thespruceeats.com/thmb/iIrDuUEqDTcnkcpIivC2dQieuNg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/PrairieFire-Shot-5c2160bf46e0fb00012a4768.jpg
Margarita Jelly Shot,"['1/3 cup blanco tequila', '3 tablespoons triple sec', '1/2 tablespoon lime juice', '1/3 cup cold water', '1 cup boiling water', '1 (3-ounce) package lime-flavored gelatin', '1 (1/4-ounce) envelope gelatin']",https://www.thespruceeats.com/margarita-jelly-shot-recipe-shooter-759730,https://www.thespruceeats.com/thmb/I7cSevlTETYcGRtH5zs_P9Q3_FQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/MargaritaJelloShot-759730-008-ffdd35873150465f8eb65896053a6224.jpg
Mexican Flag,"['1/3 oz. grenadine', '1/3 oz. white tequila', '1/3 oz. green crème de menthe']",https://www.thespruceeats.com/mexican-flag-shooter-bandera-mexicana-1588805,https://www.thespruceeats.com/thmb/57OddYwwn2qCGc1zVzN_MUIDiUU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/mexican_flag_shooter-56a3e9605f9b58b7d0d4694f.JPG
Three Wise Men Visit Mexico,"['1/2 ounce Scotch Whisky', ""1/2 ounce Jack Daniel's Tennessee Whiskey"", '1/2 ounce Bourbon Whiskey']",https://www.thespruceeats.com/three-wise-men-shot-recipe-761509,https://www.thespruceeats.com/thmb/J2pjdtip6ku5-GRehH-ihNjE59Y=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/three-wise-men-shot-recipe-761509-6-5b450de946e0fb0037aa6739.jpg
