drink_name,recipe,recipe_url,url_of_image
Death by Chocolate,"['1 ounce vodka', '1 ounce coffee liqueur', '1 ounce dark crème de cacao liqueur', '2 scoops chocolate ice cream', '2 tablespoons chocolate syrup', '1 cup crushed ice', 'Whipped cream', 'Maraschino cherry']",https://www.thespruceeats.com/death-by-chocolate-cocktail-759644,https://www.thespruceeats.com/thmb/G1gwCdwh6dDsSs4z0UfevFi5pfM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/DeathByChocolate-115932242-56a172315f9b58b7d0bf5b6f.jpg
Twist and Shout,"['2 scoops vanilla ice cream', '1 ounce spiced rum', '1/2 ounce dark crème de cacao liqueur', '2 ounces stout beer', '1 tablespoon chocolate syrup', '1 tablespoon salted caramel syrup', 'Whipped cream', 'Bacon crumbles']",https://www.thespruceeats.com/twist-and-shout-recipe-759227,https://www.thespruceeats.com/thmb/_FZMag_QHKVT0Hey_H_p9W_jhd4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/HardRock-TwistShout-56a171963df78cf7726ab22b.jpg
Bay Hill Hummer,"['1 1/2 ounces brandy', '1 ounce vodka', '1 ounce dark crème de cacao liqueur', '2 to 4 scoops vanilla ice cream']",https://www.thespruceeats.com/bay-hill-hummer-recipe-4147072,https://www.thespruceeats.com/thmb/Le69LO0dfwiYikTKPJUGshe5KNI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/BayHillHummer-518452836-59766ba422fa3a00108a0d46-59766c4ab501e800118bf1d6.jpg
Chocolate Martini,"['Cocoa powder', '2 ounces vodka', '1 1/2 ounces crème de cacao', 'Chocolate candy']",https://www.thespruceeats.com/chocolate-martini-recipe-759628,https://www.thespruceeats.com/thmb/B6LheDTVNFtE9tRZi93YXxwGq6Y=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/chocolate-martini-recipe-759628-4922_preview-5b05f2efeb97de0037e52248.jpeg
White Chocolate Martini,"['1 1/2 ounces vanilla vodka', '1 ounce white chocolate liqueur', '1 ounce cream', 'White chocolate shavings']",https://www.thespruceeats.com/white-chocolatini-recipe-761213,https://www.thespruceeats.com/thmb/TFRl6FMoRQImx2uB4nCO3-roCLU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/WhiteChocolatini-5bce10a046e0fb0026ce2031.jpg
Chocolate and Orange Martini,"['1/2 cup chocolate', '1 1/2 ounces vodka', '3/4 ounce white crème de cacao liqueur', '1 splash orange liqueur']",https://www.thespruceeats.com/chocolate-and-orange-martini-recipe-759623,https://www.thespruceeats.com/thmb/PJ3LAtY141tPfwW546hGwkvQLgg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ChocolateOrangeMartini-72134861-58a476405f9b58819c8d1130.jpg
Chocolate Margarita,"['Granulated sugar', 'Cocoa powder', '1 cup ice', '2 ounces blanco tequila', '1 ounce chocolate liqueur', '1 ounce cream', '1 dash chocolate bitters', '1 splash lime juice', '1 splash  orange juice', 'Chocolate shavings']",https://www.thespruceeats.com/chocolate-margarita-760765,https://www.thespruceeats.com/thmb/RfdOeHW2iU1GxqxDY1NxmAC_Dc8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Chocolate-Margarita-001-56a174b53df78cf7726accd4.jpg
Mochatini,"['white chocolate', 'Granulated sugar', '1 1/2 ounces vanilla vodka', '1 1/2 ounces coffee liqueur', '3/4 ounce chocolate liqueur']",https://www.thespruceeats.com/mochatini-cocktail-recipe-761118,https://www.thespruceeats.com/thmb/1DqfSpLpP6OnCL_Q_hjbaLPUFNY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-130327735-581ca0673df78cc2e86dac31.jpg
Dorda Cafe,"['1 1/2 ounces chocolate liqueur', '1/2 ounce amaretto liqueur', '1 ounce espresso', 'Milk foam']",https://www.thespruceeats.com/dorda-cafe-cocktail-chocolate-and-espresso-759150,https://www.thespruceeats.com/thmb/-r6aXp27ZzmoCyUoNGkhZ8ExpQY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/DordaCafe-Cocktail-565cd4af5f9b5835e47b427d.jpg
Dark 'n Fluffy,"['2 ounces marshmallow vodka', '2 ounces chocolate liqueur ', '1 ounce cream', '4 mini marshmallows', 'Cocoa powder']",https://www.thespruceeats.com/dark-n-fluffy-recipe-760951,https://www.thespruceeats.com/thmb/Of_3Kqz0eetr8SlxZb5DI86Dr5o=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/DarkNFluffy-88168910-56a171493df78cf7726aaf15.jpg
Mint ChocoChata Martini,"['1 ounce chocolate vodka', '2 ounces cream liqueur', '1/2 ounce green crème de menthe liqueur']",https://www.thespruceeats.com/mint-chocochata-martini-recipe-759104,https://www.thespruceeats.com/thmb/C3JvipCZcNcHihaqoa2mF01FK-U=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/RumChata-Mint-ChocoChata-Martini-58a4ada53df78c4758ce3ef5.jpg
Talking Monkey,"['1 ounce chocolate vodka', '1 dash espresso vodka', '1 ounce banana liqueur', '1 dash coffee liqueur', '1 ounce cream']",https://www.thespruceeats.com/talking-monkey-recipe-761185,https://www.thespruceeats.com/thmb/9L9kLz3OnSgAYjbVMM_aHMwEhUc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/TalkingMonkey-173583590-56a174e03df78cf7726ace51.jpg
Berried Treasure,"['1 1/2 ounces berry vodka', '3/4 ounce white crème de cacao', '3/4 ounce lemonade', 'Lemon peel']",https://www.thespruceeats.com/the-berried-treasure-recipe-760981,https://www.thespruceeats.com/thmb/VqAW_J282NHs2MsAArsoADnxOCM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Berried-Treasure-56a16f9d3df78cf7726a9ffe.jpg
