drink_name,recipe,recipe_url,url_of_image
Frozen Banana Split Cocktail,"['1 1/2 ounces chocolate vodka', '1 ounce strawberry vodka', '1 medium banana', '1 scoop vanilla ice cream', '4 ounces milk', '1/2 ounce pineapple juice', 'Whipped cream', 'Chocolate sauce, for optional garnish', 'Maraschino cherry']",https://www.thespruceeats.com/frozen-boozy-banana-split-4142698,https://www.thespruceeats.com/thmb/JZQgwbarHHVHGY3gGuqXGRQzVdo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/glass-of-banana-milkshake-with-whipped-cream-and-chocolate-granules-553199489-5947e8975f9b58d58a7ecebc.jpg
Boozy S'Mores Milkshake,"['Finely crushed graham crackers', 'Chocolate syrup', '1 1/2 ounces marshmallow vodka', '1 ounce chocolate liqueur', '1 ounce Drambuie Liqueur', '1/2 ounce RumChata Liqueur', '2 scoops vanilla ice cream', 'Toasted marshmallow', 'Chocolate shavings']",https://www.thespruceeats.com/boozy-smores-milkshake-4138128,https://www.thespruceeats.com/thmb/aHQ_15SVnk6JX5egQ5w8uKdCwUA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/smores-shake-175396975-59086b8f5f9b586470fa1ec4-59086d715f9b586470fa2bb2.jpg
Twist and Shout,"['2 scoops vanilla ice cream', '1 ounce spiced rum', '1/2 ounce dark crème de cacao liqueur', '2 ounces stout beer', '1 tablespoon chocolate syrup', '1 tablespoon salted caramel syrup', 'Whipped cream', 'Bacon crumbles']",https://www.thespruceeats.com/twist-and-shout-recipe-759227,https://www.thespruceeats.com/thmb/_FZMag_QHKVT0Hey_H_p9W_jhd4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/HardRock-TwistShout-56a171963df78cf7726ab22b.jpg
UV Liberty,"['1 scoop raspberry sherbet', '1 1/2 ounces UV Blue raspberry vodka', '2 ounces lemon-lime soda']",https://www.thespruceeats.com/uv-liberty-recipe-cocktail-759108,https://www.thespruceeats.com/thmb/uE5ljnUPWltNN2wAALdY0yPBiVw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/UVLiberty-Cocktail-96881717cd9541cf90c1b706ff280aec.jpg
The Inside Scoop,"['1  spritz Yellow Chartreuse Liqueur', '2 ounces Jâgermeister Liqueur', '4 ounces root beer', '1 scoop vanilla ice cream', '3 dashes root beer bitters', 'Orange peel']",https://www.thespruceeats.com/inside-scoop-cocktail-recipe-759156,https://www.thespruceeats.com/thmb/qVIXbuwqJ8K9WqtwYVcxxnsFiVM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Jager-Inside-Scoop-56a173e25f9b58b7d0bf68a4.jpg
Love Potion #9,"['1/2 cup ice', '1/2 cup strawberries', '1 scoop vanilla ice cream', '1 ounce vodka', '1/2 ounce white crème de cacao liqueur', 'Strawberry']",https://www.thespruceeats.com/love-potion-9-cocktail-recipe-761103,https://www.thespruceeats.com/thmb/XdsSwGuig61aR2CyssQd5BBvt30=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/LovePotion9-456074627-56a172143df78cf7726ab680.jpg
Kappa Colada,"['2 ounces brandy', '1 ounce cream of coconut', '1/2 cup pineapple chunks', '1 tablespoon vanilla ice cream', '1/2 cup ice', 'Maraschino cherry']",https://www.thespruceeats.com/kappa-colada-recipe-759444,https://www.thespruceeats.com/thmb/v8KgYx2Zg6X7IaLIAP7Z7zxektk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/KappaColada-92172529-56a171e55f9b58b7d0bf5951.jpg
Chi Chi,"['2 ounces vodka', '1/2 ounce blue curaçao', '1/2 ounce cream of coconut', '1/2 cup pineapple', '1 scoop vanilla ice cream', '1/2 cup crushed ice', 'Pineapple wedge']",https://www.thespruceeats.com/chi-chi-frozen-cocktail-recipe-759625,https://www.thespruceeats.com/thmb/l5JYQPw-VIkeszSApP3JDcwXjic=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ChiChi-200133230-001-56a170f03df78cf7726aabea.jpg
Death by Chocolate,"['1 ounce vodka', '1 ounce coffee liqueur', '1 ounce dark crème de cacao liqueur', '2 scoops chocolate ice cream', '2 tablespoons chocolate syrup', '1 cup crushed ice', 'Whipped cream', 'Maraschino cherry']",https://www.thespruceeats.com/death-by-chocolate-cocktail-759644,https://www.thespruceeats.com/thmb/G1gwCdwh6dDsSs4z0UfevFi5pfM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/DeathByChocolate-115932242-56a172315f9b58b7d0bf5b6f.jpg
Bailey's Irish Ice,"['1 ounce Irish cream liqueur', '1/4 ounce mint chocolate syrup', '1 ounce iced coffee', '2 scoops Guinness  gelato', '1 cup chipped ice', '1 tablespoon espresso', 'Whipped cream', 'Mint sprig']",https://www.thespruceeats.com/baileys-irish-ice-cocktail-759552,https://www.thespruceeats.com/thmb/7zs7wet24O8hLpmytLiVBLuM-Hw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/BaileysIrishIce-103339999-56a1726b5f9b58b7d0bf5d8c.jpg
