drink_name,recipe,recipe_url,url_of_image
Korean Whipped Coffee,"['3 tablespoons instant coffee', '3 tablespoons granulated sugar', '3 tablespoons water', '1 1/4 cups  whole milk', '1/2 teaspoon vanilla extract']",https://www.thespruceeats.com/whipped-coffee-4801748,https://www.thespruceeats.com/thmb/Vcxu8NNI7pRT5egmcxAuTJeByUc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/whipped-coffee-4801748-05-96ea0a2c8619401bbc551707dba6c395.jpg
Moroccan Spiced Coffee,"['1/2 cup coffee beans\xa0(or espresso beans)', '1 tablespoon ground cinnamon', '1 or 2 whole cloves', 'Seeds from 3 or 4 cardamom pods', '1/4 teaspoon nutmeg\xa0(freshly grated)', 'Optional: 1/4 teaspoon ground ginger', 'Optional: 1/4 teaspoon black pepper']",https://www.thespruceeats.com/moroccan-spiced-coffee-2394960,https://www.thespruceeats.com/thmb/NREZp0l6XCz0ZfXygsPZzTObvKg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/moroccan-spiced-coffee-2394960-hero-02-01fe7d34ec1e49378a5c533d688a19ad.jpg
Italian Affogato,"['1 scoop vanilla gelato', '2 ounces espresso', 'Grated chocolate']",https://www.thespruceeats.com/affogato-4776668,https://www.thespruceeats.com/thmb/oOeJGjN6KIEmBOAxfPDLmuPaXu8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Affogato-007-6e41d6fd68a943a6b3518b9eb9d4a5e6.jpg
Turkish Coffee,"['5 to 6 ounces water', '2 tablespoons ground coffee', '1 to 3 teaspoons sugar']",https://www.thespruceeats.com/turkish-coffee-recipe-2355497,https://www.thespruceeats.com/thmb/5g_NsAeJv9jUjFW-3v830Abli1Y=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/turkish-coffee-recipe-2355497-hero-02-b14bd83fe6114322af9d8040801e8391.jpg
Vietnamese Egg Coffee,"['2 large egg yolks', '1/2 cup sweetened condensed milk', '1 teaspoon vanilla extract', '60 grams coffee', '4 1/8 cups water', 'Cocoa powder']",https://www.thespruceeats.com/vietnamese-egg-coffee-3030347,https://www.thespruceeats.com/thmb/Lw3sKyqdsBpF3g4GpTBmx1WiUlg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/vietnamese-egg-coffee-3030347-hero-01-9897b12116fc4439b415c63110aa90e6.jpg
Cafecito,"['1/4 cup ground coffee', '1 1/2 cups water', '1/4 cup granulated sugar']",https://www.thespruceeats.com/cuban-coffee-4796807,https://www.thespruceeats.com/thmb/vJGEfrc8S_hiDlb-Z3YIkAYizfA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CubanCoffee-001-4928e640d5b7491aa223fb594285a3bf.jpg
Hong Kong Yuanyang (Coffee With Tea),"['1 cup coffee ', '1 cup Hong Kong-Style milk tea', '1/2 to 1 cup ice']",https://www.thespruceeats.com/yuanyang-coffee-tea-recipe-766158,https://www.thespruceeats.com/thmb/ADSlMqZzqsD3pKX87uR68ccT9Tw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/yuanyang-coffee-tea-recipe-766158-Hero-01-alt-d8d1aeeafa274a07bc2f0eb684191f3e.jpg
French Cafe au Lait,"['1 part hot strong coffee (French roast)', '1 part steamed milk']",https://www.thespruceeats.com/cafe-au-lait-recipe-1374920,https://www.thespruceeats.com/thmb/cRrwUsC6WNBHS78ecTOJLDcC164=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/cafe-au-lait-recipe-1374920-hero-01-0b1bbc7d69304240a1e864cef38eff88.jpg
Mexican Coffee,"['3/4 cup ground coffee, ', '2 teaspoons ground cinnamon', '5 cups water', '1/2 cup whole milk', '1/2 cup heavy cream', '1/3 cup chocolate syrup', '2 tablespoons brown sugar', '1 teaspoon vanilla extract', '  whipped cream ,   optional, garnish']",https://www.thespruceeats.com/mexican-coffee-4783525,https://www.thespruceeats.com/thmb/fNi0feVRI-7HHClwFiME2XdRP8E=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/mexican-coffee-4783525-07-3c1c51246bff498bbcbc3ea55b8d1930.jpg
Delhi-Style Cold Coffee,"['2 glasses full cream milk (or whole milk, chilled)', '2 teaspoons instant coffee (your choice)', 'Sugar (to taste)', '1/2 glass crushed ice']",https://www.thespruceeats.com/delhi-style-cold-coffee-1957419,https://www.thespruceeats.com/thmb/mfIJrs_4MPsJYpjZ7yBoAZf3UQc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/delhi-style-cold-coffee-1957419-hero-01-647f344926cb4680a8183201a1e5261f.jpg
