drink_name,recipe,recipe_url,url_of_image
Jolly Rancher,"['1 ounce green apple vodka', '1 ounce peach schnapps', '4 ounces cranberry juice', 'Orange wedge']",https://www.thespruceeats.com/jolly-rancher-vodka-cocktail-761086,https://www.thespruceeats.com/thmb/pq3DBpIIT7LRnZuqRWbd2qgUljw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/jolly-rancher-vodka-cocktail-761086-0407_Final-5b9d8a004cedfd002531ac07-4543481b538b469e8534b65444fca2e8.jpg
Apricot Pie Cocktail,"['1 1/2 ounces light rum', '1 ounce apricot brandy', '1/2 ounces sweet vermouth', '1 teaspoon lemon juice', '1 dash grenadine', 'Lemon twist']",https://www.thespruceeats.com/naked-lady-cocktail-760545,https://www.thespruceeats.com/thmb/JC4obQLFq7skioOEhnXmbN5OECQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/naked-lady-cocktail-760545-06-12-5bd9c37fc9e77c005238510a.jpg
Negroni,"['1 ounce gin', '1 ounce sweet vermouth', '1 ounce Campari', 'Orange twist slice']",https://www.thespruceeats.com/negroni-cocktail-recipe-759327,https://www.thespruceeats.com/thmb/tVXe5eG5oiGuWQLID9OJ76pV7UM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/negroni-cocktail-recipe-759327-hero-01-3e157f628ade43f1969793447c5ff51d.jpg
Belmont Jewel,"['1 1/2 ounces\xa0bourbon whiskey', '2 ounces\xa0lemonade', '1 ounce\xa0pomegranate juice', 'Lemon wedge, orange zest, or\xa0\u200bcherry, for garnish']",https://www.thespruceeats.com/woodford-reserve-belmont-jewel-recipe-761402,https://www.thespruceeats.com/thmb/8wNjpQ05lS_jmi53ASAJVZc2KjU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/woodford-reserve-belmont-jewel-recipe-761402-hero-5be1f8c8c9e77c00512012c6.jpg
Bishop Cocktail,"['3 ounces rum', '1 ounce red wine', '1 teaspoon simple syrup', '1/2 tablespoon lime juice']",https://www.thespruceeats.com/bishop-cocktail-recipe-760497,https://www.thespruceeats.com/thmb/K0bbP2xulL3w8049ClbEn58ArSQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/BishopCocktail-184275731-56a1727e5f9b58b7d0bf5e2e.jpg
Crantini,"['2 1/2 ounces vodka', '1 ounce cranberry liqueur', 'cranberries']",https://www.thespruceeats.com/crantini-recipe-761036,https://www.thespruceeats.com/thmb/_HA3JRgo6MA4NCEcPCRCaQU7bT0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/crantini-5bce1070c9e77c00518e0340.jpg
Red Lotus,"['1 1/2 ounces vodka', '1 1/2 ounces lychee liqueur', '1 ounce cranberry juice']",https://www.thespruceeats.com/red-lotus-cocktail-recipe-761149,https://www.thespruceeats.com/thmb/rvIsT9GZRmnXfesD27N6ROBfRFo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/RedLotus-Cocktail-06f72aa7f7ee4f5b99df395d6ab1d5cb.jpg
Mulled Spice Cherry Punch,"['32 ounces cherry juice', '8 ounces bourbon whiskey', '1/4 teaspoon cinnamon', '1/8 teaspoon nutmeg', 'Pinch allspice', '1/2 ounce root beer', 'Garnish: cinnamon sticks', 'Garnish: orange slices']",https://www.thespruceeats.com/mulled-spice-cheribundi-cocktail-recipe-761378,https://www.thespruceeats.com/thmb/Z8ymfSpjAto37Wox0WcQ9gmkVQU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/MulledCheribundi-92172577-56a170a73df78cf7726aaa0c.jpg
Singapore Sling,"['1 1/2 ounces gin', '1 ounce Bénédictine Liqueur', '1/2 ounce cherry liqueur', '1 ounce lime juice', '1/4 ounce simple syrup', '2 ounces club soda', 'Lemon slice', 'Maraschino cherry']",https://www.thespruceeats.com/singapore-sling-recipe-760602,https://www.thespruceeats.com/thmb/7dQBDXBJsaNmLSej_JbYd-_alVQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/singapore-sling-recipe-760602-Hero-5b7acd8f46e0fb002c2c2ad9.jpg
Pama Ginger-Tini,"['1 1/2 ounces vodka', '1 1/2 ounces pomegranate liqueur', '1/2 ounce grapefruit juice', '1/2 ounce sour mix', '1/2 ounce ginger syrup', 'Lemon twist']",https://www.thespruceeats.com/pama-ginger-tini-cocktail-recipe-761123,https://www.thespruceeats.com/thmb/KXUiJZw3QPfeg9vL74D2AN0VxrU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Farolito-160254962-56a1734b3df78cf7726abf88.jpg
Red Velvet Shortcake,"['2 large strawberries', '1 1/2 ounces Zing Red Velvet Vodka', '1 splash lemon juice', '3 to 5 ounces cream soda', 'Fresh strawberry']",https://www.thespruceeats.com/red-velvet-shortcake-recipe-759103,https://www.thespruceeats.com/thmb/aZkXQQYaFt52i8AA3NgY7eZi7Lk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/RedVelvetShortcake-155354449-56a172d25f9b58b7d0bf6069.jpg
Poinsettia,"['1/2 ounce orange liqueur', '3 ounces cranberry juice', '3 ounces Champagne', 'rosemary sprig', 'cranberries, for garnish']",https://www.thespruceeats.com/poinsettia-cocktail-recipe-759772,https://www.thespruceeats.com/thmb/HkwFWVMwPufP_rI41-SIzu1YzkA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/poinsettia-cocktail-recipe-759772-hero-01-834262660d344fca9022f7e40696e041.jpg
Cranberry Margarita,"['2 large apples', '2 cinnamon sticks', '2 to 3 cups reposado or blanco tequila', '2 ounces apple-cinnamon tequila', '1/2 ounce triple sec', '1 ounce cranberry juice', '1/2 ounce lime juice', 'Apple wedge']",https://www.thespruceeats.com/cranberry-margarita-with-apple-cinnamon-tequila-4148268,https://www.thespruceeats.com/thmb/VKYJHBiEs40A_rbEziUDlc1DWOI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/cranberry-margarita-with-apple-cinnamon-tequila-4148268-055-bb2016043317490392772580cec91054.jpg
Dubonnet Cocktail,"['1 1/2 ounces gin', '3/4 ounce Dubonnet Rouge', 'Lemon twist']",https://www.thespruceeats.com/dubonnet-cocktail-drink-like-the-queen-mother-759292,https://www.thespruceeats.com/thmb/YBL2mKHzyyMLpkiD2qUIRtZB6mQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/dubonnet-cocktail-drink-like-the-queen-mother-759292-Hero1-5bc5eda646e0fb0026e52d65.jpg
Vermouth Cassis,"['2 to 3 ounces dry vermouth', '3/4 ounce crème de cassis liqueur', '3 ounces club soda']",https://www.thespruceeats.com/vermouth-cassis-recipe-759272,https://www.thespruceeats.com/thmb/RYovrswJ5c-Zzt2e4IAZddeAUms=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/vermouth-cassis-recipe-759272-hero-01-2ec06572132d494eaad0ef528b97b359.jpg
Commodore,"['2 ounces light rum', '1 large egg white', '1/2 teaspoon sugar', '1 dash lemon juice', '1 dash grenadine', '1 dash raspberry liqueur']",https://www.thespruceeats.com/commodore-2-cocktail-recipe-760511,https://www.thespruceeats.com/thmb/TmaeLjntkofHqxlCXGqtWatkpW8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CommodoreCocktail-GettyImages-123547929-57501b995f9b5892e8b3d17a.jpg
Saratoga Cocktail,"['1 ounce brandy', '1 ounce whiskey', '1 ounce sweet vermouth', '2 dashes bitters', 'Lemon twist']",https://www.thespruceeats.com/saratoga-cocktail-recipe-759456,https://www.thespruceeats.com/thmb/lbWfeKMPFrVRJgp3rUS86M7vW6M=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Saratoga-Cocktail-56a173063df78cf7726abda8.jpg
Cherry Cobbler,"['Finely crushed graham crackers', '1 1/2 ounces black cherry bourbon whiskey', '1/4 ounce coconut rum', '1/2 ounce amaretto liqueur', '1 ounce pineapple juice', '1 tablespoon cherry purée', '1 splash cinnamon schnapps']",https://www.thespruceeats.com/cherry-cobbler-cocktail-recipe-761430,https://www.thespruceeats.com/thmb/w2TRSQXXIco6j3-drwsjs978ZTQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CherryCobbler-RedStag-GettyImages-505863396-574eddbf3df78ccee154c908.jpg
Union Square,[],https://www.thespruceeats.com/gin-recipes-4162702,
Blackberry Sidecar,"['3/4 ounce triple sec', '1/2 ounce lemon juice', '4 blackberries', '1 1/2 ounces gin', '1 dash plum bitters', 'Lemon twist']",https://www.thespruceeats.com/blackberry-sidecar-recipe-760011,https://www.thespruceeats.com/thmb/e3FHuX3DrkrYIU6Wu4jzP8SLuWk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Brockmans-Blackberry-Sidecar-56ebf8813df78cb4b980f040.jpg
