drink_name,recipe,recipe_url,url_of_image
Elderflower Cocktail,"['2 ounces elderflower liqueur', '3 ounces Champagne', '1 ounce club soda', 'Lemon twist']",https://www.thespruceeats.com/elderflower-cocktail-recipe-759653,https://www.thespruceeats.com/thmb/G71GygPIqBSWDz8AzZdU3jwDt0c=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/elderflower-cocktail-recipe-759653-hero-01-952ec226a30c4c398869739d9a596bdb.jpg
Carrot Cake,"['Cream cheese frosting', 'Crushed walnuts', '1 ounce butterscotch schnapps', '1 ounce coffee liqueur', '1 ounce Irish cream', '1 ounce cinnamon schnapps']",https://www.thespruceeats.com/carrot-cake-shot-4584384,https://www.thespruceeats.com/thmb/f600NwyzEO0qKCzaZzHUqPo4HyM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CarrotCake-Shooter-008-5c466992c9e77c0001f36307.jpg
Easter Bunny,"['1/2 ounce vodka', '1 1/2 ounces dark crème de cacao liqueur', '1 teaspoon cherry brandy', '1 teaspoon chocolate syrup']",https://www.thespruceeats.com/easter-bunny-cocktail-recipe-759648,https://www.thespruceeats.com/thmb/ARW-etJrsffBLuJ_x3T5yBcRdYo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/easter-bunny-cocktail-recipe-759648-hero-01-76f12969b92b4efaaad18b713e658ae7.jpg
Sparkling Strawberry Rosé Cocktail,"['1 1/2 cups fresh strawberries', '1 (750-milliliter) bottle vodka', '2 tablespoons simple syrup', '1 cup sugar', '1 cup water', '1/2 cup basil leaves', '1 1/2 ounces strawberry vodka', '3/4 ounce pear nectar', '1/2 ounce lemon juice', '1/2 ounce \u200b\u200bbasil simple syrup', '2 ounces sparkling rosé wine', 'Basil leaf', 'seasonal fruits']",https://www.thespruceeats.com/strawberry-vodka-rose-cocktail-recipe-4138315,https://www.thespruceeats.com/thmb/6ytTB4zqZv5nbUZ0LZ4-pwTU834=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/studio-shot-of-fruit-cocktail-539670519-591067bb5f9b586470cb1549.jpg
Vanilla Rose,"['1/2 vanilla bean', '1/2 ounce lavender simple syrup', '2 ounces rosemary-infused vodka', '3/4 ounce dry vermouth', '1 splash lemon juice', 'Lemon twist']",https://www.thespruceeats.com/vanilla-rose-recipe-761203,https://www.thespruceeats.com/thmb/W-u0yIp8iC4h68hoConCKA1Ie0s=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/vanilla-rose-cocktail-56a1743f3df78cf7726ac794.jpg
Pineapple and Sage Gimlet,"['2 cups gin', '1 1/4 cups pineapple juice', '1 cup lime juice', '1 cup pineapple chunks', '3/4 cup simple syrup', '14 sage leaves', 'Pineapple wedges']",https://www.thespruceeats.com/pineapple-and-sage-gimlet-recipe-759065,https://www.thespruceeats.com/thmb/11ivlJu8wO18riPJZuevFat5q8Y=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/PineappleSageGimlet-5c8fb29a46e0fb000187a330.jpg
Bee's Knees,"['2 ounces gin', '3/4 ounce honey syrup', '1/2 ounce lemon juice']",https://www.thespruceeats.com/bees-knees-cocktail-recipe-760010,https://www.thespruceeats.com/thmb/Vvwc82hv09mAa-EcDtR8c6xuB8s=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/_bees-knees-cocktail-recipe-760010-new-hero-02-5bca28a9c9e77c0051cb0789.jpg
Tuscan Pear,"['Granulated sugar', 'Orange wedge', '1 1/2 ounces pear vodka', '3/4 ounce limoncello', '3/4 ounce ginger liqueur', '1/2 ounce simple syrup', '1 ounce orange juice', 'Mint leaves', 'Dried pears']",https://www.thespruceeats.com/tuscan-pear-recipe-761193,https://www.thespruceeats.com/thmb/LV0dlqIYQYIckU1GOZmMIxlfVx8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/TuscanPear-123517701-58a4afff3df78c4758cfa562.jpg
Apricot Sour,"['2 ounces apricot brandy', '2 ounces sour mix', 'Maraschino cherry']",https://www.thespruceeats.com/apricot-sour-cocktail-recipe-759410,https://www.thespruceeats.com/thmb/dMdYsLk9vXQfZbVOK75W3I9WnjE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/manhattan-cocktail-with-lime-and-cocktail-cherry-98911388-5894ffce3df78caebc18c992.jpg
Grasshopper,"['Grated chocolate', '3/4 ounce cream', '3/4 ounce white crème de cacao liqueur', '3/4 ounce green crème de menthe liqueur']",https://www.thespruceeats.com/grasshopper-cocktail-recipe-759305,https://www.thespruceeats.com/thmb/AyoavNH-ZWEtO2dHmIF32pm6AcU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/grasshopper-cocktail-recipe-759305-hero-02-5c1d5e6246e0fb00018d87e8.jpg
Raspberry Lemonade Sangria,"['1 (750-ml) bottle white wine (moscato)', '2 cups fresh raspberries (or frozen)', '2 lemons, sliced', '12 ounces lemonade', '1/3 cup sugar', '12 ounces (1 1/2 cups) lemon-lime soda', 'Lemon slices, garnish']",https://www.thespruceeats.com/raspberry-lemonade-sangria-recipe-3511271,https://www.thespruceeats.com/thmb/0TR1ft3fPejb9OE9QD0DLdmwNWQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/raspberry-lemonade-528743517-5acd0e0a3418c60037b52c88.jpg
Trophy Margarita,"['1 1/2 ounces reposado tequila', '3/4 ounce lime juice', '3/4 ounce lavender syrup', 'Candied lavender']",https://www.thespruceeats.com/trophy-margarita-with-lavender-759168,https://www.thespruceeats.com/thmb/cvKEilDOuUgeixh7jc2rAVhFk80=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/TrophyMargarita-135621084-56a173b95f9b58b7d0bf6778.jpg
Royal Tea,"['1 1/2 ounces London dry gin', '2 ounces Earl Grey tea', '1 splash lemon juice', '1 teaspoon sugar', 'Lemon wheel']",https://www.thespruceeats.com/royal-tea-cocktail-760115,https://www.thespruceeats.com/thmb/eHmJLFFZS7whHhZ4gEdL7QZzWDQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/royal-tea-cocktail-760115-008-46b3b8c7beff41618446b57f6230887c.jpg
