drink_name,recipe,recipe_url,url_of_image
The Original Margarita,"['Lime wedge', 'Coarse salt', '1 1/2 ounces tequila', '1 ounce premium triple sec', '3/4 ounce lime juice']",https://www.thespruceeats.com/fresh-margarita-cocktail-recipe-759317,https://www.thespruceeats.com/thmb/Yg0mnqWQpqKmpb9U9nu8eu63MN0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/fresh-margarita-cocktail-recipe-759317-step-05-dae71772c4304cf7911489a1c7d219ab.jpg
Frozen Strawberry Margarita,"['1 cup ice', '1/2 cup strawberries', '1 1/2 ounces tequila', '1 ounce triple sec', '1 ounce lime juice', 'Strawberry']",https://www.thespruceeats.com/frozen-strawberry-margarita-recipe-760871,https://www.thespruceeats.com/thmb/UiyOA7aY3W6avpSKBXXOxFvFTO0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/frozen-strawberry-margarita-recipe-760871-002-075a5c06a6e646739171a638d74c408c.jpg
Blue Margarita,"['Coarse salt', '1 1/2 ounces tequila', '1 ounce blue curaçao liqueur', '1 ounce lime juice', 'Lime wedge']",https://www.thespruceeats.com/blue-margarita-recipe-760849,https://www.thespruceeats.com/thmb/BNPaI7OKNBCAZ2jbufn4slWBUN8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/blue-margarita-recipe-760849-9_preview-5b16da5c31283400365c7c41.jpeg
Raspberry Margarita,"['1 1/2 ounces tequila', '1 ounce triple sec', '1 ounce lime juice', '1/2 cup raspberries', '1 cup ice']",https://www.thespruceeats.com/raspberry-margarita-recipe-760860,https://www.thespruceeats.com/thmb/DXeZhFloGPoi9KTHG9PZw-IKq-g=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/raspberry-margarita-recipe-760860-hero-images-3-3eaf3bcafa2b491dba3901c009f035a2.JPG
Apple Margarita,"['Cinnamon sugar', '1 ounce tequila', '1 ounce apple schnapps or liqueur', '1 ounce apple juice', '1/2 ounce sour mix', '1 cup ice', 'Green apple slice']",https://www.thespruceeats.com/apple-margarita-recipe-759577,https://www.thespruceeats.com/thmb/G8nEyUucuhYAUfJ89qx1qUg2P-w=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/AppleMargarita-143158716-56a170b95f9b58b7d0bf4f00.jpg
Watermelon Margarita,"['1/4 cup sea salt', '1 teaspoon chili powder', '1 cup watermelon cubes', '2 ounces reposado tequila', '1 ounce triple sec', '1 ounce lime juice', 'Watermelon wedges', 'Lime wedges', 'Mint']",https://www.thespruceeats.com/watermelon-margarita-1665309,https://www.thespruceeats.com/thmb/Vk6UbrFrSYwEzUXElZzmvevcWIU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/watermelon-margarita-1665309-093-0b72ba3faa244317aff885d88b86eb0c.jpg
Melon Margarita,"['1 1/2 ounces tequila', '1 1/2 ounces melon liqueur', '1 ounce sour mix', '1 ounce lime juice', 'Lime wedge']",https://www.thespruceeats.com/melon-margarita-recipe-760844,https://www.thespruceeats.com/thmb/-ClsIWFQledheTSqomEW--FU0u8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/MelonMargarita-136494984-56a171165f9b58b7d0bf5117.jpg
Spiced Cranberry Margarita,"['For the Simple Syrup: ', '1 cup sugar', '1 cup water', '10 cinnamon sticks', 'For the Margarita:', '2 ounces tequila', '1/2 ounce orange liqueur (such as Cointreau)', '1/2 ounce lime juice', '1/2 ounce cranberry juice', '1/2 ounce cinnamon simple syrup', 'Optional: cinnamon stick and orange slice (for garnish)']",https://www.thespruceeats.com/spiced-cranberry-margarita-4778865,https://www.thespruceeats.com/thmb/EVo8Jd30q2vbYzdNZylMwgsePYE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/spiced-cranberry-margarita-4778865-2436cae06d9c44c5aa6909945712106b.jpg
Peach Margarita,"['1 cup ice', '1 1/2 ounces tequila', '1/2 ounce triple sec', '1/2 ounce \u200blime juice', '1 tablespoon sugar (or 1/2 ounce peach schnapps)', '1 cup sliced peaches (fresh skinned, canned, or frozen)', 'Garnish: peach slice or lime twist']",https://www.thespruceeats.com/peach-margarita-frozen-759766,https://www.thespruceeats.com/thmb/mruxdkpt2f_Qg9Vtfcy83Qoi4Zc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/peach-margarita-frozen-759766-016-aa39283efbf34e9ba0b2c549b650f674.jpg
Catalina Margarita,"['1 1/2 ounces tequila', '1 ounce blue curaçao liqueur', '1 ounce peach schnapps', '1/2 ounce sour mix']",https://www.thespruceeats.com/catalina-margarita-recipe-760806,https://www.thespruceeats.com/thmb/5IqictLoiulYoKmhSfPZJ9BxN60=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CatalinaMargarita-117630052-56a171323df78cf7726aae0e.jpg
