drink_name,recipe,recipe_url,url_of_image
Strawberry Vodka Lemonade,"['4 medium strawberries', '1 1/2 ounces vodka', '3 ounces lemonade', 'Sliced strawberry']",https://www.thespruceeats.com/strawberry-berryoska-recipe-760977,https://www.thespruceeats.com/thmb/uYcYuzZc-QuBjuLbwkZB4pybewc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/strawberry-berryoska-recipe-760977-hero-5bb7c465c9e77c0058b52193.jpg
Grapefruit Shandy,"['1 1/2 ounces grapefruit juice', '1 1/2 ounces simple syrup', '3 ounces water', '6 ounces beer', 'Grapefruit slice']",https://www.thespruceeats.com/grapefruit-shandy-4587377,https://www.thespruceeats.com/thmb/wBqH_3rr40yueybxA-usNRqnMCs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GrapefruitShandy-007-5c6c27b9c9e77c00013b3ca4.jpg
White Peach and Mango Sangria,"['1 (750-milliliter) bottle pinot grigio', '1 1/4 cups mango rum', '1 1/4 cups peach schnapps', '3 tablespoons lemon juice', '3 tablespoons lime juice', '3 tablespoons orange juice', '2 1/2 cups lemon-lime soda', 'Peach  slices', 'Mango slices']",https://www.thespruceeats.com/white-peach-sangria-recipe-760489,https://www.thespruceeats.com/thmb/YvblcVbHbEWmipqWlWxs9K4P5lA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/white-peach-sangria-recipe-760489-028-32dacf7f04a94aea8ad8dada26a40b4d.jpg
Hawaiian Iced Tea,"['1/2 ounce gin', '1/2 ounce light rum', '1/2 ounce tequila', '1/2 ounce vodka', '1/2 ounce triple sec', '1 ounce sour mix', '2 ounces pineapple juice']",https://www.thespruceeats.com/hawaiian-iced-tea-recipe-761073,https://www.thespruceeats.com/thmb/ETr0AByNaJiQcqQ881RX4PHnegA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/icedtea-5a7a1a6ca9d4f900362bddb9.jpg
Paloma,"['Lime wedge', 'Coarse salt', '2 ounces tequila', '1/4 to /2 ounce lime juice', '4 ounces grapefruit soda']",https://www.thespruceeats.com/paloma-cocktail-recipe-760852,https://www.thespruceeats.com/thmb/XDQfuMor7cOutdL9LDKW_PjL0Iw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/paloma-cocktail-recipe-760852-hero-01-50a31b476fef4a1dbd5a4cd6ebd93c6a.jpg
Raspberry Press,"['2 ounces raspberry vodka', '1 splash club soda', '1 splash lemon-lime soda', 'Lime wedge']",https://www.thespruceeats.com/raspberry-press-cocktail-recipe-759783,https://www.thespruceeats.com/thmb/Z8xp1mUQYnvaBYZaIcwjfhRqtMA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/frosty-summer-fruit-cocktails-on-wood-184270583-576803c75f9b58346ab1b33e.jpg
"Beer, Bourbon, and Barbecue Cocktail","['1 (19-ounce) bottle barbecue sauce', '19 ounces hot water', '1 1/2 ounces bourbon whiskey', '1 ounce honey whiskey liqueur', '1 ounce BBQ water', '3/4 ounce orange juice', '3 ounces hefeweizen beer']",https://www.thespruceeats.com/beer-bourbon-and-barbecue-cocktail-recipe-4156984,https://www.thespruceeats.com/thmb/1uLnRElozoAA_1IyGn3UwiVBHTg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/BeerBourbonBBQ-162524909-589ea12e5f9b58819c9bf4dd.jpg
Rhubarb Collins,"['1 1/2 cups rhubarb juice', '1/2 cup sugar', '2 1/2 ounces gin', '1 ounce rhubarb syrup', '1 ounce lime juice', '1 dash rhubarb bitters', '2 to 3 ounces club soda', '4 dashes cardamom bitters']",https://www.thespruceeats.com/rhubarb-collins-cocktail-recipe-760039,https://www.thespruceeats.com/thmb/OxOCuJ2MaGbWPet6autUHkmo0WQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Nolet-Rhubarb-Collins-56a16fa65f9b58b7d0bf4527.jpg
UV Liberty,"['1 scoop raspberry sherbet', '1 1/2 ounces UV Blue raspberry vodka', '2 ounces lemon-lime soda']",https://www.thespruceeats.com/uv-liberty-recipe-cocktail-759108,https://www.thespruceeats.com/thmb/uE5ljnUPWltNN2wAALdY0yPBiVw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/UVLiberty-Cocktail-96881717cd9541cf90c1b706ff280aec.jpg
Papaya Smash,"['2 papaya slices', '3/4 ounce agave nectar', '1 1/2 ounces añejo tequila', '1/2 ounce Aperol', '3/4 ounce lime juice', '1/2 ounce orange juice']",https://www.thespruceeats.com/papaya-smash-recipe-760778,https://www.thespruceeats.com/thmb/9iu6bERCjNfunKO_aF-OAenRAWQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/PapayaSmash-177797469-56a172ee3df78cf7726abd08.jpg
Coco Margarita,"['1 1/2 ounces tequila', '1 ounce pineapple juice', '1/2 ounce sour mix', '1/2 ounce lime juice', '1/2 ounce cream of coconut', 'Pineapple wedge']",https://www.thespruceeats.com/coco-margarita-recipe-760808,https://www.thespruceeats.com/thmb/dQfDDZAAZWopUk_2t260I7ogbTE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/coco-margarita-recipe-760808-hero-04-3da713500819437a8f4e78b737bed04d.jpeg
Watermelon Beer,"['3/4 cup watermelon', '1/2 ounce vanilla syrup', '6 ounces wheat beer']",https://www.thespruceeats.com/watermelon-beer-4571044,https://www.thespruceeats.com/thmb/QrdHED41J7Q7ZdH2558zW1bp9SA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Watermelon-Beer-0619-001-64bf26ac418946ee986f7e2b690ea321.jpg
Rum and Dew,"['1 1/2 ounces spiced rum', '1 1/2 ounces orange juice', '3 to 4 ounces Mountain Dew']",https://www.thespruceeats.com/gombo-mixed-drink-recipe-760460,https://www.thespruceeats.com/thmb/xn2Zb4HaVLiMzukz1nB1dBmfNwA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/gombo-56a171ad5f9b58b7d0bf56e8.jpg
Bourbon Tea,"['1 1/2 ounces bourbon whiskey', '1/2 ounce limoncello', '4 ounces iced tea (freshly brewed)', 'Garnish: lemon wheel or wedge']",https://www.thespruceeats.com/easy-bourbon-tea-recipe-761348,https://www.thespruceeats.com/thmb/lTpw9AO1jdeTNyE8lo00bza2p4Q=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/easy-bourbon-tea-recipe-761348-Hero_01-2cac8d4067eb487e9b045864ca7aa8c6.jpg
Pineapple Mojito,"['2 slices fresh pineapple', '4 to 5 lime  wedges', '6 to 8 fresh mint leaves', '3 ounces aged rum', '1 ounce triple sec', '1 ounce pineapple juice', 'Mint sprig']",https://www.thespruceeats.com/pineapple-mojito-recipe-760474,https://www.thespruceeats.com/thmb/LhwIRdClxc3uFVh4KTZ4C9uiiiI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/cold-pineapple-mojito-cocktail-1131138198-0809b994560149e58955083c0a77c201.jpg
Zipper,"['1 ounce vodka', '1 ounce black raspberry liqueur', '1 ounce lemon-lime soda', 'Fresh berries', 'Mint sprig']",https://www.thespruceeats.com/zipper-cocktail-recipe-759867,https://www.thespruceeats.com/thmb/-ygy52vfBdxcr1s_3lRtjZEr3C8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/_zipper-cocktail-recipe-759867-hero-01-5bca3ef846e0fb00514a52c1.jpg
