drink_name,recipe,recipe_url,url_of_image
Cold Brew Iced Coffee,[],https://www.thespruceeats.com/cold-brewed-coffee-765373,"data:image/gif;charset=utf-8;base64,R0lGODlhCgAHAPUAADAbGF4MEGMXGWUaHmYgGGghL3UmInolIngnJn9INGxSW6Y8IoVaU4ZfWJxoWplxac9UK8t/W7KCdraTj7eUkMelmc2mn8Gjoc+zsNa4tt6/vPDRvc/FxPPj1unq7Pv06vv37Pn18vr38vv48/758/769/n5+fv6+Pv7+/z7+fz6+//++v/+/P///f7+/v///zAbGDAbGDAbGDAbGDAbGDAbGDAbGDAbGDAbGDAbGDAbGDAbGDAbGDAbGDAbGDAbGCwAAAAACgAHAEUIRABfCBzYoQQKFwJZkFgAIcABEB8GvmixYgCCEyosSGDgQEGCBgAiPJAoMEUIEygGsthQQYABESM0ZMBwgUABDh4oTAgIADs="
Thai Iced Coffee,"['2 cups strongly brewed hot coffee', '4 to 6 tablespoons sweetened condensed milk', '1/4 cup evaporated milk']",https://www.thespruceeats.com/easy-thai-iced-coffee-3217377,https://www.thespruceeats.com/thmb/3iFUXQQuxcnteWn4MsMG7MwNooA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/easy-thai-iced-coffee-3217377-hero-01-61e92cea55c54166a82706676f904c60.jpg
Homemade Frappuccino,"['3 cups strong coffee', '2/3  can  sweetened condensed milk', '1 cup whole milk', '1/2  vanilla bean', '2 teaspoons vanilla extract', '8 cups ice']",https://www.thespruceeats.com/homemade-frappuccino-3860286,https://www.thespruceeats.com/thmb/JVI7maPtJvgSsAg7uzDKOJeelRA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/homemade-frappuccino-3860286-Hero_2-cc1b1d0ff91e4432ac522d2fb1023a1f.jpg
Greek Frappé,[],https://www.thespruceeats.com/how-to-make-greek-frappe-coffee-1706002,https://www.thespruceeats.com/thmb/T1OQJB6REJEXO3w5y1EzW2rrCwo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-658642746-5c34c49846e0fb0001da7500.jpg
German Iced Coffee,"['2 cups\xa0cold coffee', '1/4 cup evaporated milk', '2 to 3 teaspoons sugar', '1 cup vanilla ice cream']",https://www.thespruceeats.com/eiskaffee-recipe-coffee-and-ice-cream-1446799,https://www.thespruceeats.com/thmb/5j-dD5B3UgDvX7EeWUMDDYBeIS8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/coffee_and_ice_cream-608926661-588e28c75f9b5874ee1e5dae.jpg
Iced Café Canario,"['9 ounces/252 grams heavy whipping cream', '1/4 teaspoon vanilla extract', '8 ounces/250 milliliters espresso coffee', '8 ounces/224 grams sweetened condensed milk', '4 tablespoon cocoa powder']",https://www.thespruceeats.com/cafe-canario-or-cafe-bombon-recipe-3082956,https://www.thespruceeats.com/thmb/DlIcUp-au2KGUImiwa4Za07kLr4=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/ground-coffee-and-beans-540712455-584704295f9b5851e51ff997.jpg
Dehli-Style Iced Coffee,"['2 glasses full cream milk (or whole milk, chilled)', '2 teaspoons instant coffee (your choice)', 'Sugar (to taste)', '1/2 glass crushed ice']",https://www.thespruceeats.com/delhi-style-cold-coffee-1957419,https://www.thespruceeats.com/thmb/mfIJrs_4MPsJYpjZ7yBoAZf3UQc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/delhi-style-cold-coffee-1957419-hero-01-647f344926cb4680a8183201a1e5261f.jpg
Cold Coffee Jelly,"['1 tablespoon unflavored  gelatin powder', '1/4 cup water', '2 cups brewed strong black coffee', '2 tablespoons sugar', 'Whipped cream']",https://www.thespruceeats.com/coffee-jelly-2031112,https://www.thespruceeats.com/thmb/LIgceni55k2j7n8EG6sG0_haCCc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/coffee-jelly-2031112-hero-01-26427b336ec84d408077cf3576ba6992.jpg
Affogato,"['1 scoop vanilla gelato', '2 ounces espresso', 'Grated chocolate']",https://www.thespruceeats.com/affogato-4776668,https://www.thespruceeats.com/thmb/oOeJGjN6KIEmBOAxfPDLmuPaXu8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Affogato-007-6e41d6fd68a943a6b3518b9eb9d4a5e6.jpg
Coffee Chocolate Protein Shake,"['3/4 cup coffee', '1/2 cup whole milk', '2 scoops chocolate protein powder', '2 cups ice', '2 tablespoons chocolate syrup']",https://www.thespruceeats.com/chocolate-coffee-protein-shake-4031922,https://www.thespruceeats.com/thmb/cUoUSv0bP-S-CXm3vF4lI9x13wo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/chocolate-coffee-protein-shake-4031922-hero-01-0c3fad0998074ea9947d7484bd956e41.jpg
Sombrero (Kahlua Milk),"['2 ounces coffee liqueur', '2 to 3 ounces cream']",https://www.thespruceeats.com/sombrero-drink-recipe-759459,https://www.thespruceeats.com/thmb/l-CfG-hejaxrti6NGEW6tXkAkQg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/sombrero-drink-recipe-759459-hero-01-5bdb1bca46e0fb005185072c.jpg
Spiked Iced Vanilla Latte,"['1 ounce vanilla vodka', '2 ounces cream liqueur', '3 ounces coffee']",https://www.thespruceeats.com/vanilla-latte-cocktail-recipe-761201,https://www.thespruceeats.com/thmb/B2SITbilOmXv9q5zz9zBZYlJVxs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/vanilla-latte-cocktail-recipe-761201-052-0477be4f620243b4821467a28b865f21.jpg
Coffee Old-Fashioned,"['1 1/2 ounces bourbon whiskey', '1/2 ounce dark crème de cacao liqueur', '1 1/2 ounces water', '1 ounce espresso', '1/4 ounce simple syrup', '2 dashes orange bitters', '3 whole coffee beans']",https://www.thespruceeats.com/coffee-old-fashioned-recipe-761345,https://www.thespruceeats.com/thmb/yDUviECj3HyCghBIG_bJEo8vc9Y=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/CoffeeOldFashioned-001-5bf32f0546e0fb00514305f4.jpg
