drink_name,recipe,recipe_url,url_of_image
Keto Mulled Wine,"['1 cup water', '1 orange', '1 cup cranberries', '2 tablespoons sugar-free maple syrup', '3 pods star anise', '3 cinnamon sticks', '1/4 teaspoon nutmeg', '1 bottle red wine', '1/3 cup brandy']",https://www.thespruceeats.com/keto-mulled-wine-5092914,https://www.thespruceeats.com/thmb/JTiQycCw4Bdq3SacSDY2huPLLIM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/keto-mulled-wine-5092914-fcf1b1e098e441c68959cb8b9650ff2d.jpg
What Alcohol Can You Drink on the Keto Diet?,[],https://www.thespruceeats.com/what-alcohol-can-you-drink-on-the-keto-diet-5101605,https://www.thespruceeats.com/thmb/LkogpcQojQl6p2HBmNylH9AMK8E=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/what-alcohol-can-you-drink-on-the-keto-diet-5101605-a0d40ea147564da0a0540ad05083600c.jpg
All About Decanting Wine,[],https://www.thespruceeats.com/all-about-decanting-wine-4780802,https://www.thespruceeats.com/thmb/BHYTkvcWbaPtiDgfw_ux3SfNa74=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-152829430-cf346e7c35c4497ca304650d22b0dc04.jpg
10 Impressive Malbecs Under $20,[],https://www.thespruceeats.com/malbec-wines-under-20-dollars-4766582,https://www.thespruceeats.com/thmb/P1smeRqskkV7NMTEbeRk_EHIYd0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-666252946-a9d70e472d864861afb7db0cd9289801.jpg
All About Low-Alcohol Wine,[],https://www.thespruceeats.com/all-about-low-alcohol-wine-4770022,https://www.thespruceeats.com/thmb/l3Q7kEp3-cOklQexQwtPiqmS_-U=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-639001742-c300bfcdf87f4a408290aecb35614e7e.jpg
What Is a Porrón?,[],https://www.thespruceeats.com/what-is-a-porron-4797976,https://www.thespruceeats.com/thmb/gs7zM1MgPEZmfwCpYxVTCynRrSc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/porronSiur-cdb9ea960f7d4fec9bac3a482b826074.jpg
Everything You Need to Know About Beaujolais Nouveau Wine,[],https://www.thespruceeats.com/beaujolais-nouveau-history-production-and-style-4769581,https://www.thespruceeats.com/thmb/-54ssA8Wp6XwA7zcPIYN3OEc9WA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/beaujolais-nouveau-history-production-and-style-wine-pour-4769581-a31f255b79d04559beac21bd16b153d3.jpg
How to Correctly Chill Wine Fast,[],https://www.thespruceeats.com/how-to-chill-wine-fast-5092744,https://www.thespruceeats.com/thmb/CSEMyXhKEvdjZnUup2Wg0op1RQ8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/how-to-chill-wine-fast-5092744-4e57d0b71e41433eb444c617f345a52c.jpg
All About Cannabis-Infused Wine,[],https://www.thespruceeats.com/all-about-cannabis-infused-wine-4772989,https://www.thespruceeats.com/thmb/Y7eXxJh-SEUYaj4eoFOy2ah0mZY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-1134988987-c7c297e00bfa41e48f9a7732aeb825b7.jpg
An Introduction to Greek Wine,[],https://www.thespruceeats.com/this-ancient-wine-producing-region-is-creating-better-bottles-than-ever-before-4777013,https://www.thespruceeats.com/thmb/Dt0paMpMi3l-a8zAJsllQzZ1CZU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-548580213-7a42c8051e7945ee970ad78f7137d6ad.jpg
A Foolproof Guide to Making the Best Sangria Ever,[],https://www.thespruceeats.com/how-to-make-sangria-4783091,https://www.thespruceeats.com/thmb/ZzMJeN6XeV6zpiEXR7s-2yg2qXw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/basic-sangria-recipe-3511080-Step_3-5b9be326c9e77c00503444b5.jpg
A Guide to Wine Alcohol Content,[],https://www.thespruceeats.com/a-guide-to-wine-alcohol-content-4844342,https://www.thespruceeats.com/thmb/eiUiEOsz2LvHEX8zjH5P63Z_FM8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-1056348462-8cd54bc032d249c69896aff21156d247.jpg
What Is Vegan Wine?,[],https://www.thespruceeats.com/what-is-vegan-wine-4770245,https://www.thespruceeats.com/thmb/uTaVEtrQJzx88Xfw_gCdC6NVpTk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-9704151781-df3a48c4486f44139b557b9f79ad32de.jpg
Holiday Wine Pairing Guide,[],https://www.thespruceeats.com/holiday-wine-pairing-guide-5091703,https://www.thespruceeats.com/thmb/I8J_eIiu5R3o-knHsNARm1V2WlE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/holiday-wine-pairing-guide-5091703-ee2cf1d556b34851a4054925ffe06cfb.jpg
Berry Wine Slushies,"['2 cups sparkling wine', '3 ice cubes', '1/4 cup raspberries', '1/4 cup blackberries', '1/4 cup frozen strawberries', '1 tablespoon honey', 'Fresh or frozen berries']",https://www.thespruceeats.com/berry-wine-slushies-5079455,https://www.thespruceeats.com/thmb/1Ss4KpDvdn5ssSoEgdiJQ0O8jKE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/berry-wine-slushies-5079455-067-d9548a45333b4dc594e99d8389b67c4c.jpg
What Is Appassimento in Winemaking?,[],https://www.thespruceeats.com/what-is-appassimento-in-winemaking-5078411,https://www.thespruceeats.com/thmb/2ExQ0z1qBDbJ_08pX9O51NQ_WuI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-12269909151-0df632e7c7e341f9979bbf261b466d98.jpg
2020 Food and Drink Trends,[],https://www.thespruceeats.com/2020-food-and-drink-trends-5091705,https://www.thespruceeats.com/thmb/OF76BC3WO886_RHtRR6vPD2y8U0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/2020-food-and-drink-trends-5091705-62a5e5ab93304804a7341094128a8f02.jpg
Dry Riesling: a Classic but Popular Style of Wine,[],https://www.thespruceeats.com/rethinking-riesling-all-about-dry-riesling-and-why-you-ll-love-it-4692200,https://www.thespruceeats.com/thmb/0yG6Fr0Lv4n8r22l0wVZ88GjQPs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-10720406481-dd09f56caa2d4ba799c6456bda06e11e.jpg
What Is Orange Wine?,[],https://www.thespruceeats.com/what-is-orange-wine-4772284,https://www.thespruceeats.com/thmb/ys1HbGJ8CnYFq5KxAIFbqPxKcQc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-1030930688-0f254c8a4379411c9ecd04f422e85bfc.jpg
Best Wines to Pair With Barbecue,[],https://www.thespruceeats.com/pairing-bbq-with-wine-4685071,https://www.thespruceeats.com/thmb/R9nsF1kbkS8Ryfj6XJoGx_9x800=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-635729350-bea43a2f077245a684502a485f7b2d84.jpg
An Introduction to Greek Wine,[],https://www.thespruceeats.com/this-ancient-wine-producing-region-is-creating-better-bottles-than-ever-before-4777013,https://www.thespruceeats.com/thmb/Dt0paMpMi3l-a8zAJsllQzZ1CZU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-548580213-7a42c8051e7945ee970ad78f7137d6ad.jpg
All About Decanting Wine,[],https://www.thespruceeats.com/all-about-decanting-wine-4780802,https://www.thespruceeats.com/thmb/BHYTkvcWbaPtiDgfw_ux3SfNa74=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-152829430-cf346e7c35c4497ca304650d22b0dc04.jpg
The 10 Drinks That Defined the 2010s,[],https://www.thespruceeats.com/2010s-top-trending-drinks-4777284,https://www.thespruceeats.com/thmb/4uYRFkwWZXXbgpwZJw6atj5_yiQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/2010s-top-trending-drinks-4777284_final4-8e4948e19ea348578fc773d2ae5a5ec0.gif
Best Wines to Pair With Barbecue,[],https://www.thespruceeats.com/pairing-bbq-with-wine-4685071,https://www.thespruceeats.com/thmb/R9nsF1kbkS8Ryfj6XJoGx_9x800=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-635729350-bea43a2f077245a684502a485f7b2d84.jpg
The 8 Best Napa Valley Wineries for Cabernet Sauvignon,[],https://www.thespruceeats.com/best-napa-valley-wineries-for-cabernet-sauvignon-4158620,https://www.thespruceeats.com/thmb/IIgwspSbMN-xfYOw7_L2OV4i2UQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/vineyard-napa-valley-napa-county-california-usa-137085222-581ce84e3df78cc2e8bc5709.jpg
21 Creative Wine Cocktails,[],https://www.thespruceeats.com/easy-wine-cocktail-recipes-4120498,https://www.thespruceeats.com/thmb/51gekOGktKwbOewNtbQRtZs2hL0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/FrenchPear-Martini-001-4ffd313149b14b03850240f4e6d155e5.jpg
What is Vinho Verde?,[],https://www.thespruceeats.com/what-is-vinho-verde-4779074,https://www.thespruceeats.com/thmb/9uDyQGTkNDFDDiDmeuKREMvLz3A=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-803910818-69bd95edea324446b0665a52e5f94722.jpg
The 10 Top Food and Drink Trends of the 2010s,[],https://www.thespruceeats.com/2010s-best-worst-food-drink-trends-4777280,https://www.thespruceeats.com/thmb/yuHR0wFhLQxTcyiRQ3AGXkFHzkk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/2010s-best-worst-food-drink-trends-4777280_final-fe592f9321b3465e99ebf5faf2b8bb4b.gif
10 Wine Hacks That Will Save the Day (and Your Wine),[],https://www.thespruceeats.com/wine-hacks-save-money-4142286,https://www.thespruceeats.com/thmb/VULLLX8bbigvIipGy4EqZgz_L1E=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Stocksy_txpb862b77fe8Y100_Medium_1193079-594c1db35f9b58f0fc61d452.jpg
A Guide to the Different Types of Red Wine,[],https://www.thespruceeats.com/types-of-red-wine-3511068,https://www.thespruceeats.com/thmb/WeUzVLT4mci3c_-cCBC1R8zjWw0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/red-wine-is-poured-into-a-glass-from-a-bottle--light-background--1153158143-98320451802c485cb6d7b5437c7fd60a.jpg
British Sparkling Wine Rivals French Champagne,[],https://www.thespruceeats.com/british-sparkling-wine-4688283,https://www.thespruceeats.com/thmb/4J3xmGdGEP3_xFcXCFTTZpvJMFM=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-614069046-1f59a7d7c72f4ca797c91610b5f0e414.jpg
10 Bottles of Christmas Wine Under $25,[],https://www.thespruceeats.com/best-wines-for-christmas-dinner-4173852,https://www.thespruceeats.com/thmb/6QW_ndvpXMByA64n6xTx_DUkATU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Christmas-Wine-GettyImages-78003670-58a70af73df78c345b6755eb.jpg
The Best Party Sangria,"['1 bottle red wine', '1 lemon', '1 orange', '1 lime', '1 can diced pineapples', '2 tablespoons sugar', '1 splash orange juice', '2 shots gin', '4 cups ginger ale', '1 cup raspberries', 'Ice']",https://www.thespruceeats.com/best-party-sangria-recipe-3511078,https://www.thespruceeats.com/thmb/UIqFgFYm39GSzt3IrrUm7YFAFMk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/best-party-sangria-recipe-3511078-4877_preview-5b05eb5d30371300360cc498.jpeg
A Guide to the Best Wines for Thanksgiving,[],https://www.thespruceeats.com/wines-for-thanksgiving-3510980,https://www.thespruceeats.com/thmb/7OVU5LYz_TEO7BzT1n_RQ42RJfc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Stocksy_txp304409216jH100_Medium_1201446-585057e55f9b58a8cd21eb4b.jpg
Champagne on the Rocks: Learn All About This New Trend,[],https://www.thespruceeats.com/champagnes-for-serving-over-ice-4775563,https://www.thespruceeats.com/thmb/Fz1HdD8vYihKYIErL24UhTt78jo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-126887332-6cfddf2515624ff79cb40bd11b438069.jpg
Sound Like a Sommelier: 15 Wine Tasting Terms to Know,[],https://www.thespruceeats.com/wine-tasting-terms-to-know-4148095,https://www.thespruceeats.com/thmb/vlesEdhbACaktgzvlNK8mQPPBBI=/2118x1412/filters:no_upscale():max_bytes(150000):strip_icc()/twenty20_1d4aa399-6000-42e9-b828-8efd44123bd8-5991f5b79abed50010ad64d4.jpg
All About Rosé Wines,[],https://www.thespruceeats.com/what-are-rose-wines-3511308,https://www.thespruceeats.com/thmb/D_9sflt2bCr9m6STdrwr8fY9Gnk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/twenty20_a74f5065-444e-4d33-973b-4dc14fc08f80-5908ca0f5f9b5864705a606e.jpg
Christmas Dinner Wine Pairing Guide,[],https://www.thespruceeats.com/christmas-dinner-wine-pairing-guide-3510968,https://www.thespruceeats.com/thmb/LazH2YSctE7BsMniKZ4ycgoFzLQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/close-up-of-wine-bottles-over-white-background-609198963-5844948f5f9b5851e57ef400.jpg
How to Find Sweet Red Wines,[],https://www.thespruceeats.com/sweet-red-wine-3511067,https://www.thespruceeats.com/thmb/DVf37CNNlOyF1jgXqLXo80Adib8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/african-american-woman-drinking-glass-of-wine-514412775-584492465f9b5851e57eeaa1.jpg
Tips for Letting Your Wine Breathe,[],https://www.thespruceeats.com/tips-for-letting-your-wine-breathe-3511320,https://www.thespruceeats.com/thmb/yvyEr-GQf09FtZuvPLifwYEC6DQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-173271460-583c93ef5f9b58d5b18746d1.jpg
French 75 Cocktail,"['1 to 2 ounces gin', '1 teaspoon simple syrup', '1/2 ounce  lemon juice', '4 ounces Champagne', 'Lemon twist']",https://www.thespruceeats.com/french-75-champagne-cocktail-759295,https://www.thespruceeats.com/thmb/t5CVzfvauUdhnUtbOV9QTT3dCOg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/french-75-champagne-cocktail-759295-Hero-1-bbb3a89039b94dfd89ba9c4f42fb02a4.jpg
What Is Brut Champagne?,[],https://www.thespruceeats.com/what-is-brut-champagne-3510895,https://www.thespruceeats.com/thmb/L5PD40AfkJ1Ni8qU6Kn03PEiGc0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/90100960-56aa14513df78cf772ac505c.jpg
The Famous Bellini Cocktail,"['4 medium white  peaches', '3 ice  cubes', '1 teaspoon lemon juice', '1/2 tablespoon sugar', '2 ounces peach puree', '4 ounces Prosecco', 'peach slice']",https://www.thespruceeats.com/bellini-cocktail-recipe-759283,https://www.thespruceeats.com/thmb/Z7pKmwmZgRqYHCA3k5yfLaGQ030=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/screenshot-11-58ee4dfc3df78cd3fc217b12.png
Simple White Wine Sangria,"['3 medium oranges', '1   (2 3/8 inch diameter) ,  cut into wedges', '1 lime', '1 (750 milliliter) bottle white wine', '2 ounces brandy', '2/3 cup white sugar', '2 cups club soda (']",https://www.thespruceeats.com/simple-white-wine-sangria-recipe-3511043,https://www.thespruceeats.com/thmb/KIBto7vi2serdBdrsy6EWAeMGWs=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/simple-white-wine-sangria-recipe-3511043-hero-01-98d12375001e47bda851d739efb837c9.jpg
Sparkling Strawberry Rosé Sangria,"['1\xa0bottle of rosé wine', '1\xa0cup\xa0strawberry-flavored vodka (other berry vodkas would work as well)', '2 1/2\xa0cups\xa0lemon-lime soda', '1/4\xa0cup\xa0sugar (or sugar to taste)', '10 to 15\xa0strawberries (trimmed and sliced)']",https://www.thespruceeats.com/sparkling-strawberry-rose-sangria-4134017,https://www.thespruceeats.com/thmb/8bmmWUHSIOWyGbz9Cwn3j5IgJIk=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-743701893-5b202cbffa6bcc0036f5aa26.jpg
Dry Red Wines,[],https://www.thespruceeats.com/finding-good-dry-red-wines-3510869,https://www.thespruceeats.com/thmb/hl-RQ2k6S8SdK6yCiMVcFgGEuIQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/couple-reading-label-on-bottle-in-wine-store-485207807-5844933e3df78c0230179fee.jpg
White Wine Sangria With Summer Fruits,"['1 (750 ml) bottle white wine', '1 lemon (cut into wedges)', '1 orange (cut into wedges)', '1 lime (cut into wedges)', '1 peach (cut into wedges)', '1 cup strawberries (sliced)', '1/2 cup lemonade (or limeade)', '1/2 cup sugar', '3 ounces brandy (apricot, peach, or berry-flavored)', 'Optional: 1 (8-ounce) can pineapple (diced, with juice)', '2 cups ginger ale (chilled)']",https://www.thespruceeats.com/super-fruity-sangria-recipe-3511264,https://www.thespruceeats.com/thmb/pGWq0ocbjOr78ElUrHKzIOHN8Ek=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-542329970-5b0b95f2a474be00371df331.jpg
What Is Port Wine?,[],https://www.thespruceeats.com/what-is-port-wine-3510911,https://www.thespruceeats.com/thmb/OXG7Gi9Hjt8hm_XGIhY-OQ5nlIQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/port-wine-585056cf3df78c491ed4067b.jpg
What Is Pinot Noir Wine?,[],https://www.thespruceeats.com/pinot-noir-wines-3511077,https://www.thespruceeats.com/thmb/yy6G_A9yK_eXiZEXkHcPTDzDemg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/pinot-noir-clusters-462859509-57fc02885f9b586c35c3c93c.jpg
