drink_name,recipe,recipe_url,url_of_image
,,,
The 8 Best Sour Beers in 2021,[],https://www.thespruceeats.com/best-sour-beers-4768808,//:0
What Is Lambic Beer?,[],https://www.thespruceeats.com/lambic-beer-profile-352848,https://www.thespruceeats.com/thmb/Btw6zdTtPflqaVXS__r1pmr7Pr0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/85508132-58a6c40d3df78c345b3688a8.jpg
The 9 Best Gluten-Free Beers to Drink in 2021,[],https://www.thespruceeats.com/best-gluten-free-beers-4776671,//:0
The 10 Best Light Beers to Drink in 2021,[],https://www.thespruceeats.com/best-light-beers-4770122,//:0
How to Pair Good Beer With Good Food,[],https://www.thespruceeats.com/pairing-good-beer-with-good-food-353172,https://www.thespruceeats.com/thmb/HphIuKj0vNEjxnHV3xmBDT_EKbw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/148930021-58ad79533df78c345b84a97c.jpg
The 7 Best Homebrewing Kits in 2021,[],https://www.thespruceeats.com/best-home-brewing-kits-4154210,https://www.thespruceeats.com/thmb/pfDfIposPhGaKOLlkgOqOTZ140o=/fit-in/280x230/filters:no_upscale():max_bytes(150000):strip_icc()/commerce_default_image_icon-d30e3fe926f54a6a9f8165be26203dbf.png
What Is Belgian Beer?,[],https://www.thespruceeats.com/belgian-beer-styles-1374890,https://www.thespruceeats.com/thmb/vW8Qwg16FR4Fambo355HvQxho-E=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/4904181674_cf16c83f54_o-58ad79e33df78c345b84ca8d.jpg
What Is Wheat Beer?,[],https://www.thespruceeats.com/wheat-beer-profile-353432,https://www.thespruceeats.com/thmb/KDg7C8dWMR-DZA-TW831W4O71Kg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/485220953-58a6ca215f9b58a3c9f94673.jpg
The 10 Best Beers for Your Barbecue in 2021,[],https://www.thespruceeats.com/great-beers-for-your-barbecue-4164649,//:0
