drink_name,recipe,recipe_url,url_of_image
How to Make a Watermelon Keg,[],https://www.thespruceeats.com/how-to-make-a-watermelon-keg-4694540,https://www.thespruceeats.com/thmb/KhYiCyMsfiKuZAwyqOA4L3-DoM0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/WatermelonKeg-013-f2ff89c7b18b43c0b0b8c92ee7abb717.jpg
Superman Shot,"['1/2 ounce cherry liqueur', '1/2 ounce banana liqueur', '1/2 ounce Vodka']",https://www.thespruceeats.com/superman-shot-4690318,https://www.thespruceeats.com/thmb/U81XwcvSAJkbzmkvntMgONb9HaE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Superman-ShotDrink-007-109e71b6b7954d12bb3eb5cee199d147.jpg
Jungle Bird Cocktail,"['1 1/2 ounces dark rum', '3/4 ounce Campari', '1 1/2 ounces pineapple juice', '1/2 ounce lime juice', '1/2 ounce simple syrup', 'Pineapple wedge', 'Maraschino cherry']",https://www.thespruceeats.com/jungle-bird-cocktail-4687092,https://www.thespruceeats.com/thmb/LNuelRQOfr2BSpTKZpaASCdllxA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/JungleBirdCocktail-009-fd4a23f616d242cfbed5664815cdca79.jpg
Hanky Panky Cocktail,"['1 1/2 ounces gin', '1 1/2 ounces sweet vermouth', '2 dashes Fernet-Branca', '1 dash orange juice', 'Orange peel']",https://www.thespruceeats.com/hanky-panky-cocktail-recipe-4687097,https://www.thespruceeats.com/thmb/wSVzzMTql7imt378Ufmink7wt0E=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/HankyPankyCocktail-008-2ac85261a5314e71960849bc8306ef02.jpg
What Alcohol Can You Drink on the Keto Diet?,[],https://www.thespruceeats.com/what-alcohol-can-you-drink-on-the-keto-diet-5101605,https://www.thespruceeats.com/thmb/LkogpcQojQl6p2HBmNylH9AMK8E=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/what-alcohol-can-you-drink-on-the-keto-diet-5101605-a0d40ea147564da0a0540ad05083600c.jpg
Apple Pie Moonshine,"['2 cups apple cider', '1/2 cup brown sugar', '3 to 4 cinnamon sticks', '3 to 4 whole cloves', '3 pods green cardamom', '1 whole star anise', '1/4 teaspoon ground ginger', '1/4 teaspoon ground nutmeg', '2 1/2 to 3 cups 100-proof moonshine', '1/2 teaspoon pure vanilla extract']",https://www.thespruceeats.com/apple-pie-moonshine-5078728,https://www.thespruceeats.com/thmb/E0dxYr5TfdnbMKbfJYNEoS2jATA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/apple-pie-moonshine-recipe-5078728-074-8c4e28bd1fd547db9d515515f8704d67.jpg
Quinine-Free Tonic Syrup,"['3 cups water', '1/4 ounce quassia bark', '1 1/2 tablespoons dried hops', '1 teaspoon dried dandelion root', '1 tablespoon lavender', '6 green cardamom pods', '4 allspice berries', '2 teaspoons lemongrass', '1/4 teaspoon kosher salt', '25 grams lemon peel', '20 grams lime peel', '10 grams orange peel', '3/4 cup water', '1 1/2 cups sugar', '2 to 3 teaspoons citric acid', 'Soda water, for serving']",https://www.thespruceeats.com/tonic-syrup-recipe-5101608,https://www.thespruceeats.com/thmb/QlXK7dzvCqMZRp5u5Za262dyUeQ=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/tonic-syrup-recipe-5101608-117-5e8527d8eaa548debcaa737b07b98b6a.jpg
10 Limoncello Cocktails Featuring the Citrus Liqueur,[],https://www.thespruceeats.com/limoncello-cocktails-4682572,https://www.thespruceeats.com/thmb/06nLTs93wZIlN1nHXqxLFUJxD6Q=/5250x3500/filters:no_upscale():max_bytes(150000):strip_icc()/BourbonIcedTeaCocktail-GettyImages-958087908-7252a446862944d1825674a3cd428354.jpg
Strawberry Mojito,"['1 lime', '5 strawberries', '1 sprig fresh mint', '1 teaspoon white sugar', '2 ounces white rum', '2 to 3 ounces club soda']",https://www.thespruceeats.com/strawberry-mojito-recipe-5078047,https://www.thespruceeats.com/thmb/mIYwUlgeQ5cRXAH3F2LyMzWt40A=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/strawberry-mojito-recipe-5078047-076-3c188b356c1b46ca81ccc5b4f8a45c94.jpg
Rum Swizzle Cocktail,"['2 cups crushed ice', '1 ounce dark rum', '1 ounce light rum', '1/2 ounce falernum', '2 ounces orange juice', '2 ounces pineapple juice', '1/2 ounce lemon juice', '3 dashes aromatic bitters', 'Orange slice']",https://www.thespruceeats.com/rum-swizzle-cocktail-recipe-5185155,https://www.thespruceeats.com/thmb/00YL986hemlVkYcn6Fw9ZDtu47U=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/rum-swizzle-cocktail-recipe-5185155-hero-02-2ef6ddadd2d745559b5fbe6e578b4085.jpg
