drink_name,recipe,recipe_url,url_of_image
Simple Mulled Wine,[],https://www.thespruceeats.com/mulled-wine-2215574,https://www.thespruceeats.com/thmb/sMw8ry6OjEK2QQAcvCVdD477Oss=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/mulled-wine-56a5b3a85f9b58b7d0de092d.jpg
Slow Cooker Mulled Wine,"['2 bottles dry red wine', '1/2 cup corn syrup or golden syrup', '1/2 cup honey', '1/2 cup water', '1/2 cup orange peel', '1 cinnamon stick', '1/4 teaspoon ground allspice', '1/2 teaspoon ground nutmeg']",https://www.thespruceeats.com/slow-cooker-mulled-wine-479005,https://www.thespruceeats.com/thmb/n8MlpUm8GA62xR_nG4biG7w5XDI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-545878915-585082c03df78c491ef4e783.jpg
Vin Brûlé,"['1/3 cup sugar or honey', '2 tablespoons orange zest \xa0', '4 tablespoons orange juice (juice of 1 orange–use a vegetable peeler to create the strips of zest, being careful to make them thin and avoiding the bitter white pith)', '1 tablespoon lemon zest (\u200bzest of 1 lemon; same method as for the orange)', '2 cinnamon sticks', '4 whole cloves', '1 pinch nutmeg (freshly grated)', '1 bottle of full-bodied red wine', ""1/4-inch ginger (fresh, peeled and bruised with the back of a chef's knife)"", '1 whole star anise', '1/2 vanilla pod', '10 whole allspice berries', '5 whole black peppercorns', '1 to 2 bay leaves']",https://www.thespruceeats.com/vin-brule-italian-style-mulled-wine-2020546,https://www.thespruceeats.com/thmb/KBMC-8kHzEVWZkbAoX1BvhXxl3A=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/westend61-2-565c751f3df78c6ddf61ce1d.jpg
Grzaniec Galicyjski,"['1 quart\xa0dry red wine', '1/2 cup sugar', '5 cloves\xa0(partially crushed)', '1 cinnamon stick', '1 bay leaf (cracked in half)']",https://www.thespruceeats.com/polish-hot-mulled-wine-recipe-1135663,https://www.thespruceeats.com/thmb/s_r2VkrDeGSv_OsD8V8Klog2Xbg=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/polish-hot-mulled-wine-recipe-1135663-hero-01-b04d8da44c9b4f48b6e5d29c45f27e6b.jpg
Vin Chaud,"['1 navel orange', '1 (750-milliliter)  bottle red wine', '1/4 cup granulated sugar', '5 whole cloves', '4 (3-inch) cinnamon sticks', '2 cardamon pods', '1/4 cup cognac']",https://www.thespruceeats.com/vin-chaud-recipe-1375916,https://www.thespruceeats.com/thmb/4aV2E_V_4ugJgGig3nwM1608U7U=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/184832349-56a32bd35f9b58b7d0d0ba32.jpg
Traditional Mulled Wine,"['1  medium  orange, ', '8 to 10 whole cloves', '3 medium cinnamon ', '2 teaspoons ground ginger', '1/3 cup honey', '1/4 cup brandy', '750 -milliliter red wine']",https://www.thespruceeats.com/mulled-wine-recipe-3510986,https://www.thespruceeats.com/thmb/8rMrlJLG6ZEoOoH_V2fHr2okU6g=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/mulled-wine-recipe-3510986-6_preview-5aff42290e23d9003731e07f.jpeg
Bischopswijn,"['1 1/2 bottles of red wine (e.g., a Cabernet Sauvignon)', '2 oranges', '1 lemon', '15 cloves (approximately)', '4 cinnamon sticks', '1/2 cup white sugar']",https://www.thespruceeats.com/dutch-mulled-wine-recipe-bischopswijn-1128599,https://www.thespruceeats.com/thmb/n8MlpUm8GA62xR_nG4biG7w5XDI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-545878915-585082c03df78c491ef4e783.jpg
Traditional Glögg,"['1 bottle red wine', 'Optional: 1 1/2 cup of bourbon (or vodka)', '1/2 cup sugar', '2 tablespoons orange zest', '2 tablespoons raisins (plus 1 teaspoon for serving)', '1 tablespoon cardamom pods (green)', '2 tablespoons ginger root (sliced)', '1 stick cinnamon', '8 cloves', '2 tablespoons almonds (blanched\xa0and\xa0slivered)', 'Garnish: orange slices']",https://www.thespruceeats.com/traditional-glogg-recipe-3510987,https://www.thespruceeats.com/thmb/UqT7juMpRENYivOAMi1SRzUzzIw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/traditional-glogg-recipe-3510987-8_preview-5b291d88fa6bcc003673c09c.jpeg
Smörgas Chef's Glögg,"['1 cup brandy', '4 cups water', '10 cardamom pods', '4 cinnamon sticks', '2 tablespoons orange peel', '1 (1/2-inch) piece fresh ginger', '2 tablespoons whole cloves', '2 teaspoons pure vanilla extract', '1/2 teaspoon nutmeg', '1 (750-milliliter) bottle dry red wine', '1 cup vodka', '2/3 cup brown sugar', 'Raisins', 'Almonds']",https://www.thespruceeats.com/smorgas-chefs-glogg-recipe-759405,https://www.thespruceeats.com/thmb/s1dAq6O9Xr7-VfzwN7BF9Mg0Ez8=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/smorgas-chefs-glogg-recipe-759405-hero-01-001bc576960149cb8598930c7981b5bc.jpg
Mulled Pomegranate Warmer,"['2 (750-milliliter) bottles red wine', '1 cup pomegranate liqueur', '1 1/4 cups water', '2 cups sugar', '12 whole cloves', '4 cinnamon sticks', '1/2 teaspoon ground nutmeg', '4 lemons', '2 oranges']",https://www.thespruceeats.com/mulled-pomegranate-warmer-759742,https://www.thespruceeats.com/thmb/t69dvIqkT5zQLKJ4QVkUqO0w7fU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/MulledPomWarmer-122012026-56a170a53df78cf7726aaa05.jpg
