drink_name,recipe,recipe_url,url_of_image
Bourbon and Water,"['2 ounces bourbon whiskey', '1 splash mineral water']",https://www.thespruceeats.com/when-to-add-water-to-whiskey-761423,https://www.thespruceeats.com/thmb/enAWdmKSVHVmldYdPDVnqLN6dY0=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Bourbon-Water-56a1711d3df78cf7726aad3a.jpg
Scotch and Soda,"['2 ounces Scotch whisky', '1 to 6 ounces club soda']",https://www.thespruceeats.com/scotch-and-soda-recipe-761494,https://www.thespruceeats.com/thmb/jaFAOxBHdHPyPbjqnI1aGJR4Jek=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/scotch-and-soda-761494_Hero1-5b6c38bb46e0fb0025c48b76.jpg
Gin Martini,"['2 1/2 ounces gin', '1/2 ounce dry vermouth', '1 dash bitters', 'Lemon twist']",https://www.thespruceeats.com/classic-gin-martini-recipe-759739,https://www.thespruceeats.com/thmb/SFG0AjmtuEk7n7ucuHOUrzfMkLU=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/classic-gin-martini-recipe-759739-step-06-6566fdef2d984d24b771c1c3429c5589.jpg
Wine Spritzer,"['4 ounces ice', '3 ounces  wine', '3 ounces soda', 'Seasonal fruit']",https://www.thespruceeats.com/wine-spritzers-recipe-3958478,https://www.thespruceeats.com/thmb/8zPdqhJcF9gmNMFv7yTVUm3sl3Q=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/wine-spritzers-recipe-3958478-hero-01-4992bea958b34db69b0306b73b6ba2d0.jpg
Pickleback,"['1 1/2 ounces Irish whiskey', '1 1/2 ounces pickle juice']",https://www.thespruceeats.com/how-to-make-a-pickleback-shot-4156982,https://www.thespruceeats.com/thmb/Mc2XsmIqdreKzBv19ErBKPaGvwo=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/_how-to-make-a-pickleback-shot-4156982-hero-5bca19fc46e0fb0026daf30c.jpg
Vodka Collins,"['1 1/2 ounces vodka', '1 ounce lemon juice', '1/2 ounce simple syrup', '3 to 5 ounces club soda', 'Orange slice', 'Maraschino cherry']",https://www.thespruceeats.com/vodka-collins-recipe-761207,https://www.thespruceeats.com/thmb/bO-RM4txn4Jam73mEGVV9P8Wguw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/vodka-collins-recipe-761207_05-5b1eac3f3037130036e0467e.jpg
Brandy Separator,"['1 1/2 ounces brandy', '3/4 ounce coffee liqueur']",https://www.thespruceeats.com/dirty-mother-cocktail-759428,https://www.thespruceeats.com/thmb/hHMwEuoIS5iNtNCfbjzQcE1O6xc=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/Separator-cocktail-759428-028-fd15c71b5ea64161b54b729a0538479d.jpg
Lemon Drop Martini,"['Granulated sugar', 'Lemon wedge', '2 ounces vodka', '1 ounce lemon juice', '1/2 to 3/4 ounce simple syrup', 'Lemon twist']",https://www.thespruceeats.com/lemon-drop-martini-recipe-759314,https://www.thespruceeats.com/thmb/BUY3y4ZKfLF9IO0cfvOv5Hui82Q=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/lemon-drop-martini-recipe-759314-hero-01-dcb3477a458d4a4db63383288df2fcc4.jpg
Keto Hot Chocolate,"['1 cup granular\xa0 keto sweetener', '1/2 cup cocoa powder', '1/2 cup  powdered coconut milk', '1/4 teaspoon salt']",https://www.thespruceeats.com/keto-hot-chocolate-5088209,https://www.thespruceeats.com/thmb/TrtuCMDUxO9qYMyQXiWLjulG-jA=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/keto-hot-chocolate-5088209-Hero-01-6fe4dbdac44f482186a23da3b963fdb7.jpg
Keto Eggnog,"['5 egg yolks', ""1/4 cup confectioners' Swerve\xa0"", '2 cups unsweetened  almond milk', '1 1/4 cups heavy cream', '1/2 teaspoon cinnamon', '1/2 teaspoon ground nutmeg', '1/2 teaspoon liquid stevia', '1 teaspoon rum extract', '1 teaspoon vanilla extract']",https://www.thespruceeats.com/keto-eggnog-5087897,https://www.thespruceeats.com/thmb/nbl88sktxSyYl0ldu5z7X8WeMhw=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/keto-eggnog-5087897-Hero-01-e01f82f99ef24c7d9b45756106e93277.jpg
